Date,Open,High,Low,Close,Volume,Change
2016-01-04,12402,12604,12050,12050,205868,-0.032361679916485975
2016-01-05,11848,12201,11798,11899,171591,-0.012531120331950252
2016-01-06,11949,12504,11798,12504,315041,0.050844608790654666
2016-01-07,12352,12856,12251,12403,282962,-0.00807741522712735
2016-01-08,12100,12503,11999,12403,203875,0.0
2016-01-11,12251,12403,11898,11899,165359,-0.04063533016205756
2016-01-12,11999,12402,11999,12352,207192,0.038070426086225684
2016-01-13,12402,12604,12301,12352,163565,0.0
2016-01-14,12200,12251,11948,12100,190176,-0.02040155440414504
2016-01-15,12352,12705,12200,12453,299267,0.029173553719008316
2016-01-18,12352,13108,12352,13058,744635,0.04858267084236734
2016-01-19,13108,13108,12805,12957,255834,-0.007734722009496098
2016-01-20,12957,13008,12151,12504,374005,-0.0349617967122019
2016-01-21,12503,12654,12150,12201,285304,-0.024232245681381936
2016-01-22,12453,12957,12352,12857,435612,0.05376608474715194
2016-01-25,13109,13159,12857,12857,267132,0.0
2016-01-26,12806,13008,12705,12857,186276,0.0
2016-01-27,12957,13411,12503,12756,582132,-0.007855642840476018
2016-01-28,12755,12755,12503,12705,318101,-0.0039981185324553525
2016-01-29,12704,13007,12553,12957,208175,0.01983471074380172
2016-02-01,13007,13007,12654,12705,136378,-0.01944894651539708
2016-02-02,12655,13714,12655,13714,1140656,0.07941755214482482
2016-02-03,13612,13915,13461,13915,677600,0.014656555344902955
2016-02-04,13815,13865,13512,13815,368885,-0.007186489399928164
2016-02-05,13764,13764,13461,13613,234443,-0.01462178791169022
2016-02-11,13462,13562,13008,13210,460285,-0.029604054947476643
2016-02-12,13209,13360,12251,12554,538345,-0.04965934897804691
2016-02-15,12755,13360,12705,13260,363665,0.05623705591843242
2016-02-16,13310,13411,12957,13109,287642,-0.01138763197586723
2016-02-17,13008,13108,12352,12403,467385,-0.053856129376764095
2016-02-18,12604,12856,12452,12705,335030,0.02434894783520125
2016-02-19,12553,12654,12251,12453,286318,-0.01983471074380161
2016-02-22,12453,12604,12301,12453,222151,0.0
2016-02-23,12554,12604,12201,12252,229411,-0.016140688990604724
2016-02-24,12200,12704,12150,12352,180589,0.008161932745674116
2016-02-25,12504,12655,12352,12605,179451,0.020482512953367893
2016-02-26,12705,12705,12453,12554,168582,-0.00404601348671163
2016-02-29,12655,12655,12302,12605,165777,0.00406245021507079
2016-03-02,12705,12756,12453,12504,201731,-0.008012693375644586
2016-03-03,12503,13360,12503,13159,639570,0.0523832373640436
2016-03-04,13159,13159,12907,13008,215636,-0.011475036096967872
2016-03-07,13108,13158,12654,12705,203246,-0.02329335793357934
2016-03-08,12705,13007,12604,12806,203225,0.007949626131444232
2016-03-09,12806,12806,12604,12756,99831,-0.0039044198032172073
2016-03-10,12755,13461,12655,13361,508021,0.04742866102226406
2016-03-11,13310,13512,13058,13210,356808,-0.011301549285233192
2016-03-14,13361,13411,13008,13109,186439,-0.0076457229371688085
2016-03-15,13209,13209,12705,12705,274185,-0.03081852162636356
2016-03-16,12705,12957,12705,12756,172936,0.004014167650531197
2016-03-17,12856,12957,12604,12756,258763,0.0
2016-03-18,12856,13209,12856,12957,303366,0.015757290686735592
2016-03-21,13007,13209,12906,13058,184544,0.007795014277996559
2016-03-22,13158,13410,13057,13310,253116,0.019298514320722937
2016-03-23,13411,13411,13108,13109,171300,-0.015101427498121711
2016-03-24,13159,13310,13008,13210,129964,0.007704630406590862
2016-03-25,13259,13512,12806,12907,340880,-0.022937168811506425
2016-03-28,13159,13865,13159,13260,1331459,0.02734950027117078
2016-03-29,13461,14318,13461,14319,1137810,0.0798642533936651
2016-03-30,14368,14570,14066,14268,493479,-0.003561701236119874
2016-03-31,14268,14470,14016,14470,551056,0.014157555368657038
2016-04-01,14369,14520,14016,14218,303245,-0.017415342087076735
2016-04-04,14167,14167,13763,13915,528328,-0.021311014207342827
2016-04-05,13915,14369,13814,14369,469402,0.032626661875673646
2016-04-06,14267,14368,13763,13915,384772,-0.0315957965063679
2016-04-07,13915,13915,13562,13613,348100,-0.021703197987782974
2016-04-08,13613,13865,13512,13815,265844,0.01483875707044735
2016-04-11,13663,13814,13360,13512,307891,-0.021932681867535275
2016-04-12,13511,13864,13461,13764,201592,0.018650088809946785
2016-04-14,13713,13915,13663,13764,181602,0.0
2016-04-15,13713,13814,13259,13310,355152,-0.032984597500726576
2016-04-18,13361,13814,13260,13714,310835,0.030353117956423814
2016-04-19,13713,13915,13411,13512,274361,-0.014729473530698534
2016-04-20,13512,13663,13361,13361,187243,-0.011175251628182337
2016-04-21,13462,13512,13260,13462,198550,0.007559314422573182
2016-04-22,13361,13562,13310,13462,148361,0.0
2016-04-25,13511,13713,13259,13310,209107,-0.011291041450007477
2016-04-26,13310,13663,13310,13563,214734,0.01900826446281001
2016-04-27,13663,13663,13411,13462,154547,-0.007446730074467278
2016-04-28,13562,13613,13310,13361,160608,-0.007502599910860219
2016-04-29,13360,13461,13158,13411,166487,0.003742234862659899
2016-05-02,13260,13966,13260,13815,444229,0.03012452464394899
2016-05-03,13865,14773,13663,14773,1301037,0.06934491494752071
2016-05-04,14722,15024,14570,14722,800366,-0.0034522439585730202
2016-05-09,14873,15428,14873,15277,1077003,0.03769868224426021
2016-05-10,15225,15578,15074,15478,525099,0.013157033448975675
2016-05-11,15478,15579,15226,15428,326292,-0.0032303915234526137
2016-05-12,15326,15881,15276,15579,388031,0.009787399533315977
