Date,Open,High,Low,Close,Volume,Change
2016-01-04,1310,1335,1275,1275,143870,-0.019230769230769273
2016-01-05,1250,1275,1245,1265,235628,-0.007843137254901933
2016-01-06,1285,1295,1250,1270,174481,0.0039525691699604515
2016-01-07,1270,1300,1250,1260,158565,-0.007874015748031482
2016-01-08,1225,1250,1220,1230,249526,-0.023809523809523836
2016-01-11,1230,1240,1145,1160,378051,-0.05691056910569103
2016-01-12,1170,1195,1100,1195,920690,0.030172413793103425
2016-01-13,1175,1425,1155,1215,1912034,0.01673640167364021
2016-01-14,1200,1225,1175,1200,252370,-0.012345679012345734
2016-01-15,1200,1225,1150,1165,233165,-0.029166666666666674
2016-01-18,1170,1215,1160,1175,254440,0.008583690987124415
2016-01-19,1160,1175,1140,1145,253307,-0.025531914893617058
2016-01-20,1155,1155,1070,1085,519457,-0.05240174672489084
2016-01-21,1050,1060,1000,1025,977598,-0.055299539170506895
2016-01-22,1030,1085,1015,1030,772428,0.004878048780487809
2016-01-25,1030,1050,1020,1035,586076,0.004854368932038833
2016-01-26,1020,1045,1005,1005,493340,-0.02898550724637683
2016-01-27,1005,1040,1000,1000,815760,-0.00497512437810943
2016-01-28,990,990,941,972,2085381,-0.028000000000000025
2016-01-29,0,0,0,972,0,0.0
2016-02-01,0,0,0,972,0,0.0
2016-02-02,0,0,0,972,0,0.0
2016-02-03,0,0,0,972,0,0.0
2016-02-04,0,0,0,972,0,0.0
2016-02-05,0,0,0,972,0,0.0
2016-02-11,0,0,0,972,0,0.0
2016-02-12,0,0,0,972,0,0.0
2016-02-15,0,0,0,972,0,0.0
2016-02-16,0,0,0,972,0,0.0
2016-02-17,0,0,0,972,0,0.0
2016-02-18,0,0,0,972,0,0.0
2016-02-19,0,0,0,972,0,0.0
2016-02-22,0,0,0,972,0,0.0
2016-02-23,0,0,0,972,0,0.0
2016-02-24,0,0,0,972,0,0.0
2016-02-25,0,0,0,972,0,0.0
2016-02-26,0,0,0,972,0,0.0
2016-02-29,0,0,0,972,0,0.0
2016-03-02,0,0,0,972,0,0.0
2016-03-03,0,0,0,972,0,0.0
2016-03-04,0,0,0,972,0,0.0
2016-03-07,0,0,0,972,0,0.0
2016-03-08,0,0,0,972,0,0.0
2016-03-09,0,0,0,972,0,0.0
2016-03-10,0,0,0,972,0,0.0
2016-03-11,0,0,0,972,0,0.0
2016-03-14,0,0,0,972,0,0.0
2016-03-15,0,0,0,972,0,0.0
2016-03-16,0,0,0,972,0,0.0
2016-03-17,0,0,0,972,0,0.0
2016-03-18,0,0,0,972,0,0.0
2016-03-21,0,0,0,972,0,0.0
2016-03-22,0,0,0,972,0,0.0
2016-03-23,0,0,0,972,0,0.0
2016-03-24,0,0,0,972,0,0.0
2016-03-25,0,0,0,972,0,0.0
2016-03-28,0,0,0,972,0,0.0
2016-03-29,0,0,0,972,0,0.0
2016-03-30,0,0,0,972,0,0.0
2016-03-31,0,0,0,972,0,0.0
2016-04-01,0,0,0,972,0,0.0
2016-04-04,0,0,0,972,0,0.0
2016-04-05,498,498,296,296,33135554,-0.6954732510288066
2016-04-06,325,385,325,381,18577232,0.28716216216216206
2016-04-07,343,405,330,370,10308334,-0.02887139107611547
2016-04-08,370,370,270,301,10867516,-0.18648648648648647
2016-04-11,246,266,156,167,22438921,-0.4451827242524917
2016-04-12,131,131,91,100,32386299,-0.4011976047904192
2016-04-14,81,97,70,90,18855721,-0.09999999999999998
