Date,Open,High,Low,Close,Volume,Change
2016-01-04,1400,1610,1400,1610,1642,0.1499999999999999
2016-01-05,1850,1850,1450,1450,851,-0.0993788819875776
2016-01-06,1665,1665,1400,1665,1499,0.14827586206896548
2016-01-07,1910,1910,1500,1890,61,0.1351351351351351
2016-01-08,1700,2050,1700,2045,54,0.08201058201058209
2016-01-11,1840,1945,1740,1740,3907,-0.14914425427872857
2016-01-12,1480,1480,1480,1480,810,-0.14942528735632188
2016-01-13,1260,1480,1260,1300,1014,-0.1216216216216216
2016-01-14,1125,1125,1125,1125,1,-0.13461538461538458
2016-01-15,1010,1010,1010,1010,1,-0.10222222222222221
2016-01-18,1020,1160,1020,1040,13,0.02970297029702973
2016-01-19,1195,1195,1060,1060,12,0.019230769230769162
2016-01-20,1215,1215,1215,1215,803,0.14622641509433953
2016-01-21,1395,1395,1035,1035,160,-0.14814814814814814
2016-01-22,1190,1190,1190,1190,1,0.1497584541062802
2016-01-25,1365,1365,1200,1365,3,0.1470588235294117
2016-01-26,1565,1565,1565,1565,1,0.14652014652014644
2016-01-27,1410,1410,1350,1350,801,-0.13738019169329074
2016-01-28,1550,1550,1550,1550,1,0.14814814814814814
2016-01-29,1780,1780,1780,1780,1,0.1483870967741936
2016-02-01,1605,2000,1605,2000,2569,0.12359550561797761
2016-02-02,2295,2295,1800,2000,151,0.0
2016-02-03,2040,2280,2040,2260,503,0.1299999999999999
2016-02-04,1925,2200,1925,1925,3136,-0.14823008849557517
2016-02-05,1640,1970,1640,1970,971,0.023376623376623273
2016-02-11,1775,1775,1775,1775,0,-0.09898477157360408
2016-02-12,1510,1600,1510,1600,720,-0.09859154929577463
2016-02-15,1840,1840,1840,1840,1,0.1499999999999999
2016-02-16,1655,1995,1655,1995,710,0.0842391304347827
2016-02-17,2070,2070,2070,2070,500,0.03759398496240607
2016-02-18,2280,2280,1760,2275,833,0.09903381642512077
2016-02-19,2005,2005,2005,2005,500,-0.1186813186813187
2016-02-22,1705,1995,1705,1995,501,-0.004987531172069848
2016-02-23,1995,1995,1995,1995,3,0.0
2016-02-24,1700,2100,1700,2100,611,0.05263157894736836
2016-02-25,1785,1890,1785,1890,601,-0.09999999999999998
2016-02-26,2165,2165,2165,2165,1,0.14550264550264558
