Date,Open,High,Low,Close,Volume,Change
2017-12-22,660,759,660,759,33710,
2017-12-26,872,872,872,872,1,0.1488801054018445
2017-12-27,1000,1000,1000,1000,1,0.14678899082568808
2017-12-28,1150,1150,1150,1150,1,0.1499999999999999
2018-01-02,1320,1320,1320,1320,1,0.14782608695652177
2018-01-03,1515,1515,1515,1515,0,0.1477272727272727
2018-01-04,1740,1740,1740,1740,0,0.14851485148514842
2018-01-05,2000,2000,2000,2000,33100,0.14942528735632177
2018-01-08,2300,2300,2300,2300,100,0.1499999999999999
2018-01-09,2645,2645,2645,2645,0,0.1499999999999999
2018-01-10,3040,3040,3040,3040,0,0.1493383742911154
2018-01-11,3495,3495,3495,3495,1135,0.14967105263157898
2018-01-12,4015,4015,4015,4015,1,0.14878397711015734
2018-01-15,4615,4615,4615,4615,550,0.14943960149439595
2018-01-16,5300,5300,5300,5300,500,0.1484290357529794
2018-01-17,6090,6090,6090,6090,6997,0.14905660377358498
2018-01-18,7000,7000,7000,7000,77742,0.14942528735632177
2018-01-19,8050,8050,7210,8050,124487,0.1499999999999999
2018-01-22,9250,9250,6880,7600,30888,-0.05590062111801242
2018-01-23,7950,7950,6460,6460,21577,-0.15000000000000002
2018-01-24,6500,7400,5750,6900,12321,0.06811145510835903
2018-01-25,6200,7000,6200,6960,3867,0.008695652173912993
2018-01-26,7000,7200,6800,7200,3565,0.034482758620689724
2018-01-29,7190,7200,6310,6380,15504,-0.11388888888888893
2018-01-30,7000,7000,6400,6750,6694,0.057993730407523536
2018-01-31,7000,7000,6220,6500,15161,-0.03703703703703709
2018-02-01,6500,6500,5800,5800,8977,-0.10769230769230764
2018-02-02,6000,6500,5900,6190,1273,0.0672413793103448
2018-02-05,6200,6500,6200,6450,545,0.042003231017770704
2018-02-06,6850,6850,6200,6790,2439,0.05271317829457356
2018-02-07,6790,6790,6780,6790,1125,0.0
2018-02-08,6780,6780,6200,6750,911,-0.00589101620029453
2018-02-09,6800,7000,6000,6780,3340,0.004444444444444473
2018-02-12,6790,6790,6420,6780,1366,0.0
2018-02-13,6780,6780,6470,6770,4906,-0.001474926253687281
2018-02-14,6770,6770,6110,6600,2225,-0.025110782865583436
2018-02-19,7400,7400,6600,7200,4559,0.09090909090909083
2018-02-20,8190,8190,6650,7200,2835,0.0
2018-02-21,7000,7000,6210,6900,4053,-0.04166666666666663
2018-02-22,6750,6800,6210,6800,2042,-0.01449275362318836
2018-02-23,6750,6750,6250,6720,1541,-0.0117647058823529
2018-02-26,6400,6660,6060,6150,3987,-0.0848214285714286
2018-02-27,6400,6490,5800,6290,3813,0.02276422764227637
2018-02-28,6390,6390,5500,5990,5697,-0.04769475357710651
2018-03-02,5990,5990,5550,5970,6489,-0.0033388981636059967
2018-03-05,5970,6450,5940,6450,14425,0.08040201005025116
2018-03-06,6600,7260,6500,6990,6706,0.08372093023255811
2018-03-07,7350,7350,6890,6980,5842,-0.0014306151645206988
2018-03-08,7250,7250,6990,6990,7832,0.0014326647564470996
2018-03-09,6800,6990,6800,6990,1621,0.0
2018-03-12,7000,7000,6700,6990,3340,0.0
2018-03-13,7300,7300,6700,6900,3177,-0.012875536480686733
2018-03-14,6600,6880,6450,6880,324,-0.0028985507246376274
2018-03-15,6800,6800,6410,6670,1720,-0.030523255813953543
2018-03-16,6800,7000,6450,6720,3636,0.007496251874062887
2018-03-19,6700,6700,6410,6700,178,-0.0029761904761904656
2018-03-20,6660,7000,6450,6450,1395,-0.03731343283582089
2018-03-21,6990,6990,6210,6600,3941,0.023255813953488413
2018-03-22,6600,6600,6100,6430,7179,-0.025757575757575757
2018-03-23,6400,6400,6070,6300,498,-0.02021772939346811
2018-03-26,6010,6280,5800,5990,6380,-0.049206349206349254
2018-03-27,6200,6200,5780,5970,3352,-0.0033388981636059967
2018-03-28,6100,6100,5600,5890,3691,-0.01340033500837523
2018-03-29,6000,6200,5530,5840,370,-0.008488964346349714
2018-03-30,6490,6710,5830,6140,14937,0.051369863013698724
2018-04-02,6200,6200,5810,6130,276,-0.0016286644951140072
2018-04-03,6130,6980,5600,6370,9235,0.039151712887438794
2018-04-04,6190,6400,5800,6100,10020,-0.042386185243328045
2018-04-05,6100,6990,6080,6380,27116,0.04590163934426239
2018-04-06,6330,6330,6200,6290,2422,-0.014106583072100332
2018-04-09,6290,6590,6200,6590,6835,0.04769475357710662
2018-04-10,6600,7500,6400,7100,6117,0.07738998482549309
2018-04-11,7200,7400,7000,7200,3261,0.014084507042253502
2018-04-12,7400,7400,7000,7200,3745,0.0
2018-04-13,7200,7400,7010,7250,2755,0.00694444444444442
2018-04-16,7400,7400,7000,7250,19063,0.0
2018-04-17,7020,7240,7020,7180,7744,-0.0096551724137931
2018-04-18,7190,7210,7150,7210,19424,0.00417827298050133
2018-04-19,7200,8200,7200,7700,12060,0.06796116504854366
2018-04-20,7700,7800,7690,7800,7974,0.01298701298701288
2018-04-23,7800,7800,7400,7700,3099,-0.012820512820512775
2018-04-24,7700,7700,7000,7350,6948,-0.045454545454545414
2018-04-25,7350,7350,7200,7300,6709,-0.006802721088435382
2018-04-26,7300,7600,7150,7300,14009,0.0
2018-04-27,7400,7400,7320,7370,3385,0.009589041095890316
2018-04-30,7370,7450,7210,7380,10335,0.0013568521031208647
2018-05-02,7380,7380,7200,7200,3199,-0.024390243902439046
2018-05-03,7200,7300,7200,7200,2714,0.0
2018-05-04,7200,7290,7100,7110,1482,-0.012499999999999956
2018-05-08,7100,7150,6800,7150,2573,0.005625879043600568
2018-05-09,7120,7120,6800,7050,1775,-0.013986013986013957
2018-05-10,7030,7090,6670,7000,4558,-0.007092198581560294
2018-05-11,7000,7000,6800,7000,5761,0.0
2018-05-14,6950,7100,6800,7020,6201,0.0028571428571428914
2018-05-15,6970,6990,6650,6900,11433,-0.017094017094017144
2018-05-16,6870,6900,6870,6890,2778,-0.0014492753623188692
2018-05-17,6860,7200,6800,6800,3102,-0.013062409288824406
2018-05-18,7000,7000,6210,6590,11233,-0.030882352941176472
2018-05-21,7000,7060,6800,7000,693,0.06221547799696503
2018-05-23,7000,8000,7000,7450,27513,0.06428571428571428
2018-05-24,7600,7790,6800,7260,12665,-0.025503355704697972
2018-05-25,7880,7880,7390,7390,90,0.017906336088154173
2018-05-28,7300,7390,6800,7000,10204,-0.05277401894451961
2018-05-29,6990,7300,6900,7270,1131,0.03857142857142848
2018-05-30,7260,7260,6810,6990,4304,-0.038514442916093516
2018-05-31,6990,7180,6660,7180,4611,0.027181688125894166
2018-06-01,7180,7180,6610,7150,5474,-0.004178272980501441
2018-06-04,7100,7100,6710,6990,2366,-0.02237762237762242
2018-06-05,7190,7500,6800,7200,1317,0.030042918454935563
2018-06-07,7180,7180,6950,7000,172,-0.02777777777777779
