Date,Open,High,Low,Close,Volume,Change
2016-01-04,600,600,595,595,11,0.10185185185185186
2016-01-05,625,625,565,610,111,0.025210084033613356
2016-01-06,610,610,610,610,0,0.0
2016-01-07,550,645,519,642,103,0.05245901639344264
2016-01-08,575,637,546,636,18766,-0.009345794392523366
2016-01-11,580,700,546,585,21603,-0.08018867924528306
2016-01-12,570,570,570,570,1,-0.02564102564102566
2016-01-13,590,590,590,590,210,0.03508771929824572
2016-01-14,605,605,530,530,10101,-0.10169491525423724
2016-01-15,580,580,510,510,3111,-0.037735849056603765
2016-01-18,560,560,560,560,10110,0.0980392156862746
2016-01-19,479,479,479,479,1,-0.14464285714285718
2016-01-20,550,550,510,540,4001,0.12734864300626314
2016-01-21,560,560,465,545,603,0.0092592592592593
2016-01-22,490,550,490,550,202,0.00917431192660545
2016-01-25,500,550,500,550,7001,0.0
2016-01-26,501,550,501,540,15800,-0.018181818181818188
2016-01-27,540,580,505,540,9701,0.0
2016-01-28,505,540,500,540,19514,0.0
2016-01-29,500,530,500,530,12000,-0.01851851851851849
2016-02-01,530,530,501,501,17000,-0.05471698113207546
2016-02-02,530,530,501,530,8911,0.05788423153692612
2016-02-03,550,550,501,540,4020,0.018867924528301883
2016-02-04,510,540,510,516,10901,-0.0444444444444444
2016-02-05,535,535,513,530,1002,0.027131782945736482
2016-02-11,501,524,461,524,3914,-0.01132075471698113
2016-02-12,466,520,465,520,4001,-0.007633587786259555
2016-02-15,510,510,510,510,3000,-0.019230769230769273
2016-02-16,479,510,478,510,8016,0.0
2016-02-17,510,550,510,550,8097,0.07843137254901955
2016-02-18,550,550,550,550,110,0.0
2016-02-19,550,550,550,550,6277,0.0
2016-02-22,630,630,501,590,12,0.07272727272727275
2016-02-23,670,670,505,605,8919,0.025423728813559254
2016-02-24,605,605,515,550,3,-0.09090909090909094
2016-02-25,540,540,540,540,0,-0.018181818181818188
2016-02-26,496,496,496,496,0,-0.08148148148148149
2016-02-29,496,496,496,496,0,0.0
2016-03-02,540,540,491,530,2132,0.06854838709677424
2016-03-03,570,570,565,565,11,0.0660377358490567
2016-03-04,565,630,525,525,18021,-0.07079646017699115
2016-03-07,550,603,550,585,27196,0.11428571428571432
2016-03-08,615,615,515,550,25224,-0.05982905982905984
2016-03-09,610,610,545,545,4027,-0.009090909090909038
2016-03-10,590,620,546,600,31904,0.10091743119266061
2016-03-11,670,670,605,650,3482,0.08333333333333326
2016-03-14,670,670,581,581,31840,-0.10615384615384615
2016-03-15,590,630,561,625,3865,0.07573149741824436
2016-03-16,625,630,625,630,3845,0.008000000000000007
2016-03-17,640,650,625,640,1303,0.015873015873015817
2016-03-18,640,640,609,609,8120,-0.04843750000000002
2016-03-21,588,590,588,590,6000,-0.031198686371100126
2016-03-22,582,610,582,610,2003,0.03389830508474567
2016-03-23,625,625,610,620,104,0.016393442622950838
2016-03-24,590,590,590,590,184,-0.048387096774193505
2016-03-25,575,600,575,585,12520,-0.008474576271186418
2016-03-28,599,599,546,546,26412,-0.06666666666666665
2016-03-29,570,570,520,520,1004,-0.04761904761904767
2016-03-30,570,570,510,523,4204,0.005769230769230749
2016-03-31,569,569,508,508,605,-0.028680688336520044
