Date,Open,High,Low,Close,Volume,Change
2016-01-04,789834,809924,767293,769954,14252,-0.02224462869108834
2016-01-05,757173,782323,754713,782433,9291,0.016207461744467855
2016-01-06,794882,794882,752192,762433,12466,-0.025561294066073437
2016-01-07,757140,767260,732090,739770,10518,-0.029724579077768154
2016-01-08,717075,757155,702045,749855,11416,0.013632615542668702
2016-01-11,737177,747197,717087,717197,6853,-0.0435524201345594
2016-01-12,727058,732068,714578,724719,5154,0.010488052794420444
2016-01-13,732092,739662,719572,734812,5146,0.01392677713706969
2016-01-14,714615,724585,696985,709676,10435,-0.03420738910088572
2016-01-15,717089,719599,672049,692149,13066,-0.024697185758007834
2016-01-18,669466,686956,669466,677107,8117,-0.02173231486284022
2016-01-19,676973,681933,646863,674623,7396,-0.003668548693190332
2016-01-20,676961,681921,646861,679581,9504,0.00734928989969208
2016-01-21,674363,686933,654373,654533,9587,-0.03685800515317528
2016-01-22,666854,669464,646864,662055,6912,0.011492163114770415
2016-01-25,672012,692002,661892,687103,8413,0.03783371472158659
2016-01-26,679426,686946,669416,669576,4750,-0.025508548208929338
2016-01-27,672024,689554,669464,682145,4755,0.01877158082129582
2016-01-28,681932,692002,674372,687103,4109,0.007268249419111861
2016-01-29,689541,689541,666841,679581,3715,-0.010947412542224422
2016-02-01,689546,689546,669416,669576,4066,-0.014722306833180987
2016-02-02,669463,684483,666853,674623,4144,0.007537605887905086
2016-02-03,669453,672003,654373,654533,4772,-0.02977959541847819
2016-02-04,654371,686931,654371,679581,5315,0.03826850594240483
2016-02-05,681957,712017,672047,704718,7765,0.036988968202466
2016-02-11,681937,692017,651837,657008,8325,-0.06770083920092862
2016-02-12,649383,661913,576692,586823,15832,-0.10682518325499846
2016-02-15,591694,621755,576714,614345,9947,0.04690000221531876
2016-02-16,621741,634311,606761,619392,9251,0.00821525364412512
2016-02-17,624306,626806,589276,596917,5739,-0.03628558328166975
2016-02-18,611834,621755,606824,614345,6217,0.02919668898691108
2016-02-19,624351,677011,621751,667102,21141,0.08587520041670405
2016-02-22,681946,699526,676986,677107,11256,0.01499770649765697
2016-02-23,686964,699535,681944,689675,7730,0.018561320441230045
2016-02-24,689562,734592,689562,734812,19766,0.0654467684054083
2016-02-25,732068,752158,719498,744808,12371,0.013603479529457951
2016-02-26,752180,764710,734590,739770,7157,-0.006764159353820021
2016-02-29,737140,757130,729630,732240,5063,-0.010178839368993109
2016-03-02,739660,762200,734590,759860,10524,0.037719873265595893
2016-03-03,759772,777252,757162,774903,9721,0.01979706788092539
2016-03-04,774758,774758,744658,752339,6438,-0.029118483216609037
2016-03-07,757151,782301,749581,767382,10479,0.019994975669213044
2016-03-08,774795,777245,744685,749855,4749,-0.022839993640716094
2016-03-09,749618,764698,742108,752339,3434,0.0033126404438190704
2016-03-10,752195,762165,737175,749855,5047,-0.0033017030886342003
2016-03-11,749645,752195,724585,729766,5538,-0.026790512832480906
