Date,Open,High,Low,Close,Volume,Change
2016-01-04,2650,2650,2650,2650,476,-0.05017921146953408
2016-01-05,3040,3040,2275,3035,2925,0.1452830188679246
2016-01-06,3480,3485,2800,3035,1152,0.0
2016-01-07,3490,3490,2995,3000,6050,-0.011532125205930832
2016-01-08,3450,3450,3450,3450,1,0.1499999999999999
2016-01-11,2935,3440,2935,3440,2001,-0.0028985507246376274
2016-01-12,3000,3440,2930,3100,16513,-0.09883720930232553
2016-01-13,2930,3100,2930,3100,1022,0.0
2016-01-14,3100,3100,2635,2635,4503,-0.15000000000000002
2016-01-15,2600,3000,2600,3000,3526,0.13851992409867164
2016-01-18,2625,3000,2625,3000,3630,0.0
2016-01-19,2900,3000,2605,2900,20411,-0.033333333333333326
2016-01-20,3000,3335,3000,3000,3579,0.034482758620689724
2016-01-21,3280,3285,2600,2900,5702,-0.033333333333333326
2016-01-22,3295,3295,2800,3000,21656,0.034482758620689724
2016-01-25,2600,3300,2600,2800,41978,-0.06666666666666665
2016-01-26,3095,3095,2800,3095,9094,0.10535714285714293
2016-01-27,3485,3485,2950,3445,4941,0.11308562197092087
2016-01-28,3480,3480,3000,3460,2663,0.004354136429608024
2016-01-29,3100,3950,3100,3910,9554,0.13005780346820806
2016-02-01,3500,3895,3335,3895,1537,-0.0038363171355498826
2016-02-02,3500,3980,3335,3885,2545,-0.0025673940949936247
2016-02-03,3500,3500,3500,3500,0,-0.09909909909909909
2016-02-04,3900,3900,3200,3525,33301,0.0071428571428571175
2016-02-05,3880,3880,3400,3785,9202,0.07375886524822706
2016-02-11,3700,3700,3700,3700,0,-0.022457067371202122
2016-02-12,3150,3690,3145,3415,10064,-0.07702702702702702
2016-02-15,3800,3800,3800,3800,1,0.11273792093704249
2016-02-16,4350,4350,3495,3500,1213,-0.07894736842105265
2016-02-17,4000,4000,3200,3550,2044,0.014285714285714235
2016-02-18,3950,3950,3020,3645,2507,0.026760563380281654
2016-02-19,3900,3900,3900,3900,3,0.06995884773662553
2016-02-22,4000,4000,3315,3315,1100,-0.15000000000000002
2016-02-23,3490,3490,2825,3105,1533,-0.06334841628959276
2016-02-24,3490,3490,2715,3445,1257,0.10950080515297911
2016-02-25,3495,3495,3495,3495,1,0.014513788098693858
2016-02-26,3490,3490,3490,3490,2,-0.0014306151645206988
2016-02-29,2980,3475,2975,3475,993,-0.004297994269340966
2016-03-02,3495,3495,3495,3495,1,0.0057553956834532904
2016-03-03,3500,3500,3500,3500,1,0.0014306151645206988
2016-03-04,3495,3495,2975,3490,2223,-0.0028571428571428914
2016-03-07,3500,3500,2970,3095,2203,-0.11318051575931232
2016-03-08,3395,3395,3095,3095,381,0.0
2016-03-09,3490,3490,3095,3100,180,0.001615508885298933
2016-03-10,3495,3495,3485,3485,4,0.12419354838709684
2016-03-11,4000,4000,3295,3295,3,-0.05451936872309904
2016-03-14,3740,3740,2990,3145,9387,-0.04552352048558417
2016-03-15,3430,3430,3000,3425,5006,0.08903020667726547
2016-03-16,2915,3100,2915,2950,12317,-0.13868613138686137
2016-03-17,3185,3185,3135,3140,101,0.06440677966101704
2016-03-18,3480,3480,3140,3140,3,0.0
2016-03-21,3295,3295,2990,3285,1017,0.04617834394904463
2016-03-22,3000,3170,2800,3160,1422,-0.03805175038051756
2016-03-23,3330,3330,2900,3090,4104,-0.022151898734177222
2016-03-24,3285,3285,3285,3285,1,0.06310679611650483
2016-03-25,2850,3240,2850,3000,2211,-0.08675799086757996
2016-03-28,3285,3285,2860,3100,2802,0.03333333333333344
2016-03-29,3285,3550,3000,3390,24714,0.09354838709677415
2016-03-30,3835,3835,3000,3345,14977,-0.013274336283185861
2016-03-31,3245,3245,3015,3245,15710,-0.029895366218236186
2016-04-01,3245,3245,3200,3200,1057,-0.013867488443759624
2016-04-04,3300,3300,3015,3265,21166,0.020312499999999956
2016-04-05,3260,3480,3110,3480,10299,0.06584992343032159
2016-04-06,3310,3995,3200,3995,63832,0.1479885057471264
2016-04-07,4000,4450,3810,4195,26007,0.050062578222778376
2016-04-08,4195,4195,3810,3990,5205,-0.04886769964243143
2016-04-11,3900,3900,3870,3870,1300,-0.03007518796992481
2016-04-12,4000,4000,4000,4000,1,0.03359173126614978
2016-04-14,3970,3970,3885,3885,545,-0.028750000000000053
2016-04-15,3950,3950,3505,3770,3602,-0.029601029601029616
2016-04-18,3985,3985,3505,3970,1182,0.05305039787798416
2016-04-19,4300,4300,3875,3875,2551,-0.023929471032745564
