Date,Open,High,Low,Close,Volume,Change
2017-08-14,12000,12000,12000,12000,0,
2017-08-16,13250,13250,13250,13250,0,0.10416666666666674
2017-08-17,15000,15000,15000,15000,0,0.13207547169811318
2017-08-18,17000,17000,17000,17000,1,0.1333333333333333
2017-08-21,18550,18550,18550,18550,0,0.09117647058823519
2017-08-22,20500,20500,20500,20500,0,0.10512129380053903
2017-08-23,22000,22000,22000,22000,99,0.07317073170731714
2017-08-24,23000,23000,23000,23000,1,0.045454545454545414
2017-08-25,26000,26450,26000,26450,200,0.1499999999999999
2017-08-28,30400,30400,30400,30400,109,0.1493383742911154
2017-08-29,34950,34950,34950,34950,20,0.14967105263157898
2017-08-30,40000,40150,38000,38000,3343,0.08726752503576529
2017-08-31,43700,43700,39500,39500,181,0.03947368421052633
2017-09-01,38500,39500,37500,38000,2433,-0.03797468354430378
2017-09-04,38000,38000,38000,38000,10,0.0
2017-09-05,38000,38000,38000,38000,0,0.0
2017-09-06,36000,36000,36000,36000,500,-0.052631578947368474
2017-09-07,35500,36000,35000,36000,405,0.0
2017-09-08,38900,38900,36500,36500,81,0.01388888888888884
2017-09-11,39800,39800,37000,37000,1080,0.013698630136986356
2017-09-12,37000,37000,35000,35000,995,-0.05405405405405406
2017-09-13,36000,39800,36000,36000,122,0.02857142857142847
2017-09-14,37000,38000,37000,38000,403,0.05555555555555558
2017-09-15,38000,38000,38000,38000,30,0.0
2017-09-18,38000,38000,38000,38000,10,0.0
2017-09-19,38000,38000,38000,38000,402,0.0
2017-09-20,38000,38000,38000,38000,337,0.0
2017-09-21,38000,38000,37500,37500,792,-0.013157894736842146
2017-09-22,37500,37500,37500,37500,458,0.0
2017-09-25,37000,37500,37000,37500,751,0.0
2017-09-26,37500,38500,37500,38000,6541,0.01333333333333342
2017-09-27,38000,38000,38000,38000,2250,0.0
2017-09-28,38000,38000,38000,38000,3380,0.0
2017-09-29,38000,39500,38000,39500,10586,0.03947368421052633
2017-10-10,39000,39000,39000,39000,2082,-0.012658227848101222
2017-10-11,39000,39500,39000,39500,5098,0.012820512820512775
2017-10-12,39500,39500,39000,39000,6755,-0.012658227848101222
2017-10-13,39000,39000,39000,39000,801,0.0
2017-10-16,39000,39000,39000,39000,783,0.0
2017-10-17,39000,39000,39000,39000,1129,0.0
2017-10-18,38500,38500,38500,38500,30,-0.012820512820512775
2017-10-19,38500,38500,38500,38500,0,0.0
2017-10-20,38400,38500,38400,38500,1500,0.0
2017-10-23,38500,38500,38000,38000,587,-0.012987012987012991
