Date,Open,High,Low,Close,Volume,Change
2017-07-07,2165,2165,2165,2165,0,
2017-07-10,2485,2485,2485,2485,0,0.14780600461893756
2017-07-11,2855,2855,2855,2855,0,0.14889336016096588
2017-07-12,2855,2855,2855,2855,0,0.0
2017-07-13,2855,2855,2855,2855,0,0.0
2017-07-14,2860,2860,2860,2860,0,0.0017513134851139256
2017-07-17,2860,2860,2860,2860,0,0.0
2017-07-18,3000,3000,3000,3000,0,0.04895104895104896
2017-07-19,3000,3000,3000,3000,0,0.0
2017-07-20,3000,3000,3000,3000,0,0.0
2017-07-21,3000,3000,3000,3000,0,0.0
2017-07-24,3000,3000,3000,3000,0,0.0
2017-07-25,3000,3000,3000,3000,0,0.0
2017-07-26,3000,3000,3000,3000,0,0.0
2017-07-27,3000,3000,3000,3000,0,0.0
2017-07-28,3000,3000,3000,3000,0,0.0
2017-07-31,3000,3000,3000,3000,0,0.0
2017-08-01,3000,3000,3000,3000,0,0.0
2017-08-02,3000,3000,3000,3000,0,0.0
2017-08-03,3000,3000,3000,3000,0,0.0
2017-08-04,3000,3000,3000,3000,0,0.0
2017-08-07,3000,3000,3000,3000,0,0.0
2017-08-08,3000,3000,3000,3000,0,0.0
2017-08-09,3000,3000,3000,3000,0,0.0
2017-08-10,3000,3000,3000,3000,0,0.0
2017-08-11,3000,3000,3000,3000,0,0.0
2017-08-14,3000,3000,3000,3000,0,0.0
2017-08-16,3000,3000,3000,3000,0,0.0
2017-08-17,3000,3000,3000,3000,0,0.0
2017-08-18,3000,3000,3000,3000,0,0.0
2017-08-21,3000,3000,3000,3000,0,0.0
2017-08-22,3000,3000,3000,3000,0,0.0
2017-08-23,3000,3000,3000,3000,0,0.0
2017-08-24,3000,3000,3000,3000,0,0.0
2017-08-25,3000,3000,3000,3000,0,0.0
2017-08-28,3000,3000,3000,3000,0,0.0
2017-08-29,3000,3000,3000,3000,0,0.0
2017-08-30,3000,3000,3000,3000,0,0.0
2017-08-31,3000,3000,3000,3000,0,0.0
2017-09-01,3000,3000,3000,3000,0,0.0
2017-09-04,3000,3000,3000,3000,0,0.0
2017-09-05,3000,3000,3000,3000,0,0.0
2017-09-06,3000,3000,3000,3000,0,0.0
2017-09-07,3000,3000,3000,3000,0,0.0
2017-09-08,3000,3000,3000,3000,0,0.0
2017-09-11,3000,3000,3000,3000,0,0.0
2017-09-12,3000,3000,3000,3000,0,0.0
2017-09-13,3000,3000,3000,3000,0,0.0
2017-09-14,3000,3000,3000,3000,0,0.0
2017-09-15,3000,3000,3000,3000,0,0.0
2017-09-18,3000,3000,3000,3000,0,0.0
2017-09-19,3000,3000,3000,3000,0,0.0
2017-09-20,3000,3000,3000,3000,0,0.0
2017-09-21,3000,3000,3000,3000,0,0.0
2017-09-22,3000,3000,3000,3000,0,0.0
2017-09-25,3000,3000,3000,3000,0,0.0
2017-09-26,3000,3000,3000,3000,0,0.0
2017-09-27,3000,3000,3000,3000,0,0.0
2017-09-28,3000,3000,3000,3000,0,0.0
2017-09-29,3000,3000,3000,3000,0,0.0
2017-10-10,3000,3000,3000,3000,0,0.0
2017-10-11,3000,3000,3000,3000,0,0.0
