Date,Open,High,Low,Close,Volume,Change
2020-05-07,23800,27350,20250,26800,21169,
2020-05-08,26400,26400,22800,22800,5856,-0.14925373134328357
2020-05-11,22750,22750,19400,19400,5853,-0.14912280701754388
2020-05-12,16500,22000,16500,22000,39,0.134020618556701
2020-05-13,21000,21000,21000,21000,1,-0.045454545454545414
2020-05-14,20900,21000,17850,20900,53,-0.004761904761904745
2020-05-15,20900,20900,17800,20400,23,-0.02392344497607657
2020-05-18,17350,20250,17350,20200,57,-0.009803921568627416
2020-05-19,23100,23100,17200,22750,36,0.12623762376237613
2020-05-20,19350,25900,19350,24000,52,0.05494505494505497
2020-05-21,24000,24000,20400,23850,34023,-0.006249999999999978
2020-05-22,23650,23750,20300,23550,66,-0.012578616352201255
2020-05-25,20050,23400,20050,23000,106,-0.023354564755838636
2020-05-26,19550,24850,19550,24600,152,0.06956521739130439
2020-05-27,20950,23000,20950,23000,260,-0.06504065040650409
2020-05-28,19550,19550,19550,19550,27,-0.15000000000000002
2020-05-29,16650,16650,16650,16650,128,-0.1483375959079284
2020-06-01,14200,14200,14200,14200,6,-0.14714714714714716
2020-06-02,12100,12100,12100,12100,36,-0.147887323943662
2020-06-03,10300,13750,10300,12150,467,0.004132231404958775
2020-06-04,10350,12000,10350,11950,352,-0.016460905349794275
2020-06-05,11800,11800,10200,11500,350,-0.03765690376569042
2020-06-08,12000,13200,11000,13200,312,0.14782608695652177
2020-06-09,13400,15100,12500,13500,172,0.022727272727272707
2020-06-10,13950,13950,11500,13200,397,-0.022222222222222254
2020-06-11,13000,13450,11500,13200,710,0.0
2020-06-12,13400,15150,13250,15100,166,0.14393939393939403
2020-06-15,15500,17000,12850,16800,120,0.11258278145695355
2020-06-16,15500,17000,14300,14300,2294,-0.14880952380952384
2020-06-17,15000,15950,12200,12500,513,-0.12587412587412583
2020-06-18,13000,13900,10650,13250,804,0.06000000000000005
2020-06-19,13250,13250,11300,12950,568,-0.02264150943396226
2020-06-22,12950,14850,12950,14850,75,0.14671814671814665
2020-06-23,15000,17050,15000,17050,218,0.14814814814814814
2020-06-24,17450,17450,14500,14800,1454,-0.13196480938416422
2020-06-25,16000,16000,15000,15000,5,0.013513513513513598
2020-06-26,15500,15500,14300,15500,32,0.03333333333333344
2020-06-29,13250,15300,13200,14900,73,-0.03870967741935483
2020-06-30,14000,14000,12700,13950,59,-0.06375838926174493
2020-07-01,13950,13950,11900,13450,408,-0.03584229390681004
2020-07-02,12500,12700,11450,12700,337,-0.055762081784386575
2020-07-03,12000,12000,10800,11000,6268,-0.13385826771653542
2020-07-06,10500,12350,10500,11850,48,0.07727272727272738
2020-07-07,12000,12000,10100,10900,6047,-0.08016877637130804
2020-07-08,10000,12500,10000,12500,5184,0.14678899082568808
2020-07-09,10700,10700,10650,10650,2593,-0.14800000000000002
2020-07-10,10650,10650,10600,10600,1994,-0.0046948356807511304
2020-07-13,10000,10800,9200,10650,1619,0.004716981132075526
2020-07-14,10000,10000,9600,9610,3162,-0.09765258215962447
2020-07-15,9600,9990,9600,9990,13,0.03954214360041619
2020-07-16,9600,10000,9000,9890,250,-0.010010010010010006
2020-07-17,10950,10950,9200,10650,184,0.0768452982810921
2020-07-20,11950,11950,9100,9600,1660,-0.09859154929577463
2020-07-21,10500,10650,9400,9800,1342,0.02083333333333326
2020-07-22,9200,9970,8330,9260,3757,-0.055102040816326525
2020-07-23,8800,9990,8200,9990,50,0.07883369330453571
2020-07-24,11250,11250,9800,10800,79,0.08108108108108114
2020-07-27,10000,12300,9200,11850,4154,0.09722222222222232
2020-07-28,11000,12000,11000,12000,38,0.012658227848101333
2020-07-29,11000,11900,10500,11900,18,-0.008333333333333304
2020-07-30,10500,13500,10150,13500,10168,0.134453781512605
2020-07-31,12000,13450,11500,12250,7324,-0.09259259259259256
2020-08-03,11500,13900,10450,13750,549,0.12244897959183665
2020-08-04,13000,13900,12000,13400,15,-0.025454545454545507
2020-08-05,11400,13000,11400,13000,84,-0.02985074626865669
2020-08-06,12000,12950,11050,12950,95,-0.0038461538461538325
2020-08-07,11500,12900,11050,12900,41,-0.0038610038610038533
2020-08-10,11500,12550,11500,12550,4,-0.027131782945736482
2020-08-11,10700,12450,10700,12450,1204,-0.007968127490039834
2020-08-12,11000,11700,10600,11700,2161,-0.06024096385542166
2020-08-13,11000,11700,11000,11700,3,0.0
2020-08-14,11000,11700,11000,11700,15,0.0
2020-08-18,12950,12950,12950,12950,1,0.1068376068376069
2020-08-19,12450,13600,11050,12950,23,0.0
2020-08-20,11500,11900,11500,11900,2,-0.08108108108108103
2020-08-21,11000,11500,10150,11500,2008,-0.03361344537815125
2020-08-24,10500,11800,10500,11800,22,0.026086956521739202
2020-08-25,11500,11550,10050,10050,1040,-0.14830508474576276
2020-08-26,9800,10250,8550,10250,1388,0.01990049751243772
2020-08-27,9600,9800,8750,9280,1518,-0.09463414634146339
2020-08-28,9400,10500,9000,9240,284,-0.004310344827586188
2020-08-31,9240,9240,8800,9200,18,-0.0043290043290042934
2020-09-01,9190,9200,9190,9200,8,0.0
2020-09-02,9000,9000,7820,8190,3957,-0.10978260869565215
2020-09-03,8190,8580,8000,8360,26,0.020757020757020683
2020-09-04,8380,8390,7610,8300,25,-0.0071770334928229484
2020-09-07,8000,8900,7810,8870,68,0.06867469879518073
2020-09-08,8870,8870,8870,8870,7,0.0
2020-09-09,8860,8860,8860,8860,1,-0.0011273957158962622
2020-09-10,8600,8850,8600,8850,9,-0.0011286681715575453
2020-09-11,10100,10100,7540,9500,8,0.07344632768361592
2020-09-14,8600,10900,8080,8470,3169,-0.10842105263157897
2020-09-15,8590,8600,8490,8600,61,0.015348288075560879
2020-09-16,8590,8600,7310,7350,10617,-0.14534883720930236
2020-09-17,7490,8450,7200,8450,332,0.14965986394557818
2020-09-18,8200,9700,7300,9500,188,0.12426035502958577
2020-09-21,9790,10850,8500,10050,96,0.05789473684210522
2020-09-22,10450,10450,9500,10350,25,0.029850746268656803
2020-09-23,10500,11900,8800,8800,157,-0.1497584541062802
2020-09-24,8600,10100,7480,7480,315,-0.15000000000000002
2020-09-25,8590,8590,8590,8590,1,0.14839572192513373
2020-09-28,8000,9200,7400,9200,153,0.07101280558789291
2020-09-29,9000,10550,9000,9100,84,-0.010869565217391353
2020-10-05,9200,10400,9000,9390,51,0.03186813186813198
2020-10-06,9450,9450,9000,9100,4,-0.030883919062832832
2020-10-07,9100,9100,9100,9100,1,0.0
2020-10-08,9190,9190,9190,9190,1,0.009890109890109855
2020-10-12,9190,9190,8800,8990,72,-0.021762785636561532
2020-10-13,8990,10000,8990,9000,40,0.0011123470522802492
2020-10-14,9190,9190,9190,9190,1,0.02111111111111108
2020-10-15,9190,10500,8850,8990,33,-0.021762785636561532
2020-10-16,9100,9100,8600,8890,10,-0.011123470522803158
2020-10-19,8880,10200,8600,8600,52,-0.032620922384701934
2020-10-20,8600,9800,7310,7470,337,-0.13139534883720927
2020-10-21,8000,8580,7600,8070,46,0.08032128514056236
2020-10-22,8200,9200,7600,7980,36,-0.01115241635687736
2020-10-23,8390,8390,7600,8000,8,0.0025062656641603454
2020-10-26,8400,9100,7000,7200,551,-0.09999999999999998
2020-10-27,7800,8200,6120,7690,2383,0.06805555555555554
2020-10-28,7790,8600,6540,7200,1594,-0.06371911573472044
2020-10-29,7200,7200,6800,7200,11,0.0
2020-10-30,7000,8000,6400,6900,1318,-0.04166666666666663
2020-11-02,6900,7890,6700,7890,111,0.14347826086956528
2020-11-03,8200,9050,6710,7580,487,-0.0392902408111534
2020-11-04,7000,7000,6450,6870,1049,-0.09366754617414252
2020-11-05,6770,7190,5840,7190,2637,0.04657933042212514
2020-11-06,7190,7900,7180,7900,274,0.09874826147426985
2020-11-09,7990,7990,6720,7100,814,-0.10126582278481011
2020-11-10,7090,7090,6600,7000,177,-0.014084507042253502
2020-11-11,7190,7190,6200,6800,644,-0.02857142857142858
2020-11-12,6200,6600,5780,5780,5878,-0.15000000000000002
2020-11-13,6000,6170,5600,6000,204,0.03806228373702414
2020-11-16,6600,6890,5400,6400,1318,0.06666666666666665
2020-11-17,6400,6400,5800,6390,135,-0.0015625000000000222
2020-11-18,6390,7000,6000,6980,76,0.09233176838810642
2020-11-19,6590,6790,5940,6750,1032,-0.03295128939828085
2020-11-20,6730,6730,5740,5740,262,-0.14962962962962967
2020-11-23,5950,5950,5930,5940,41,0.03484320557491283
