Date,Open,High,Low,Close,Volume,Change
2016-01-04,3795,3900,3780,3900,1143,0.041388518024032095
2016-01-05,3900,3900,3855,3895,281,-0.0012820512820512775
2016-01-06,3900,3910,3700,3700,1662,-0.05006418485237485
2016-01-07,3900,3900,3705,3705,157,0.0013513513513514486
2016-01-08,3705,4400,3705,3710,41,0.0013495276653170407
2016-01-11,4025,4195,3730,4195,58,0.1307277628032344
2016-01-12,4390,4390,3665,3880,218,-0.0750893921334923
2016-01-13,3880,3920,3880,3920,439,0.010309278350515427
2016-01-14,3920,3920,3800,3835,259,-0.02168367346938771
2016-01-15,3885,3885,3885,3885,1,0.01303780964797907
2016-01-18,3885,3885,3885,3885,0,0.0
2016-01-19,3800,3800,3800,3800,596,-0.02187902187902191
2016-01-20,3800,3800,3800,3800,19,0.0
2016-01-21,3800,3800,3800,3800,0,0.0
2016-01-22,3895,3895,3790,3790,17,-0.0026315789473684292
2016-01-25,3900,3900,3790,3790,45,0.0
2016-01-26,3790,3790,3750,3790,171,0.0
2016-01-27,3790,3790,3790,3790,41,0.0
2016-01-28,3790,3790,3790,3790,1,0.0
2016-01-29,3790,3790,3755,3780,6,-0.0026385224274406704
2016-02-01,3780,3790,3755,3790,1096,0.002645502645502562
2016-02-02,3790,3790,3700,3700,8,-0.0237467018469657
2016-02-03,3700,3700,3700,3700,3,0.0
2016-02-04,3700,3890,3700,3890,654,0.05135135135135127
2016-02-05,3535,3535,3535,3535,21,-0.09125964010282772
2016-02-11,3570,3700,3570,3690,12,0.04384724186704392
2016-02-12,3750,3930,3500,3930,1374,0.06504065040650397
2016-02-15,3800,3805,3540,3575,2047,-0.0903307888040712
2016-02-16,3620,3695,3555,3555,1438,-0.005594405594405605
2016-02-17,3555,3555,3420,3420,516,-0.03797468354430378
2016-02-18,3575,3575,3575,3575,0,0.04532163742690054
2016-02-19,4240,4240,3470,3470,6303,-0.029370629370629397
2016-02-22,3470,3580,3425,3425,119,-0.012968299711815567
2016-02-23,3405,3550,3400,3460,2576,0.010218978102189746
2016-02-24,3995,4000,3400,3550,942,0.026011560693641522
2016-02-25,3550,3650,3550,3650,31,0.028169014084507005
2016-02-26,4375,4390,3370,3375,6825,-0.07534246575342463
2016-02-29,3420,3500,3385,3430,784,0.016296296296296253
2016-03-02,3490,3490,3425,3425,77,-0.001457725947521915
2016-03-03,3680,3680,3405,3495,11,0.020437956204379493
2016-03-04,3505,3665,3440,3440,968,-0.01573676680972813
2016-03-07,3450,3635,3450,3625,62,0.053779069767441845
2016-03-08,3410,3420,3390,3395,10269,-0.06344827586206891
2016-03-09,3395,3445,3360,3370,882,-0.007363770250368162
2016-03-10,3340,3400,3340,3350,1506,-0.005934718100890191
2016-03-11,3285,3400,3285,3400,247,0.014925373134328401
2016-03-14,3405,3405,3375,3375,52,-0.007352941176470562
2016-03-15,3375,3395,3370,3395,401,0.00592592592592589
2016-03-16,3395,3395,3335,3380,882,-0.004418262150220897
