Date,Open,High,Low,Close,Volume,Change
2016-01-04,1395,1395,1395,1395,0,0.0
2016-01-05,1395,1395,1395,1395,0,0.0
2016-01-06,1395,1395,1395,1395,0,0.0
2016-01-07,1395,1395,1395,1395,0,0.0
2016-01-08,1395,1395,1395,1395,0,0.0
2016-01-11,1360,1360,1360,1360,1,-0.02508960573476704
2016-01-12,1400,1400,1400,1400,800,0.02941176470588225
2016-01-13,1400,1400,1400,1400,0,0.0
2016-01-14,1400,1400,1400,1400,0,0.0
2016-01-15,1400,1400,1400,1400,0,0.0
2016-01-18,1400,1400,1400,1400,0,0.0
2016-01-19,1400,1400,1400,1400,0,0.0
2016-01-20,1400,1400,1400,1400,0,0.0
2016-01-21,1400,1400,1400,1400,0,0.0
2016-01-22,1400,1400,1400,1400,0,0.0
2016-01-25,1400,1400,1400,1400,0,0.0
2016-01-26,1400,1400,1400,1400,0,0.0
2016-01-27,1400,1400,1400,1400,0,0.0
2016-01-28,1400,1400,1400,1400,0,0.0
2016-01-29,1400,1400,1400,1400,0,0.0
2016-02-01,1400,1400,1400,1400,0,0.0
2016-02-02,1400,1400,1400,1400,0,0.0
2016-02-03,1400,1400,1400,1400,0,0.0
2016-02-04,1400,1400,1400,1400,0,0.0
2016-02-05,1400,1400,1400,1400,0,0.0
2016-02-11,1400,1400,1400,1400,0,0.0
2016-02-12,1400,1400,1400,1400,0,0.0
2016-02-15,1400,1400,1400,1400,0,0.0
2016-02-16,1400,1400,1400,1400,0,0.0
2016-02-17,1400,1400,1400,1400,0,0.0
2016-02-18,1400,1400,1400,1400,0,0.0
2016-02-19,1400,1400,1400,1400,0,0.0
2016-02-22,1400,1400,1400,1400,0,0.0
2016-02-23,1400,1400,1400,1400,0,0.0
2016-02-24,1400,1400,1400,1400,0,0.0
2016-02-25,1400,1400,1400,1400,0,0.0
2016-02-26,1400,1400,1400,1400,0,0.0
2016-02-29,1400,1400,1400,1400,0,0.0
2016-03-02,1400,1400,1400,1400,0,0.0
2016-03-03,1400,1400,1400,1400,0,0.0
2016-03-04,1400,1400,1400,1400,0,0.0
2016-03-07,1400,1400,1400,1400,0,0.0
2016-03-08,1445,1445,1445,1445,100,0.03214285714285725
2016-03-09,1445,1445,1445,1445,0,0.0
2016-03-10,1445,1445,1445,1445,0,0.0
2016-03-11,1445,1445,1445,1445,0,0.0
2016-03-14,1310,1310,1310,1310,1,-0.09342560553633217
2016-03-15,1310,1310,1310,1310,0,0.0
2016-03-16,1270,1270,1270,1270,400,-0.03053435114503822
2016-03-17,1270,1270,1270,1270,0,0.0
2016-03-18,1270,1270,1270,1270,0,0.0
2016-03-21,1270,1270,1270,1270,0,0.0
2016-03-22,1270,1270,1270,1270,0,0.0
2016-03-23,1270,1270,1270,1270,0,0.0
2016-03-24,1085,1085,1085,1085,1,-0.14566929133858264
2016-03-25,926,926,926,926,3,-0.14654377880184333
2016-03-28,789,789,789,789,2,-0.1479481641468683
2016-03-29,672,672,672,672,1,-0.14828897338403046
2016-03-30,573,573,573,573,1,-0.1473214285714286
2016-03-31,588,588,555,555,1901,-0.03141361256544506
2016-04-01,638,638,480,480,1001,-0.1351351351351351
2016-04-04,492,492,465,465,2201,-0.03125
2016-04-05,478,478,451,451,2301,-0.03010752688172047
2016-04-06,463,463,463,463,2300,0.026607538802660757
2016-04-07,490,490,490,490,2300,0.05831533477321815
2016-04-08,418,418,418,418,1,-0.14693877551020407
2016-04-11,480,480,480,480,2500,0.14832535885167464
2016-04-12,408,408,408,408,1,-0.15000000000000002
2016-04-14,418,418,395,395,2601,-0.031862745098039214
2016-04-15,405,405,383,383,2701,-0.03037974683544309
2016-04-18,393,393,371,371,2701,-0.031331592689295085
2016-04-19,380,380,359,359,2801,-0.03234501347708896
2016-04-20,368,368,368,368,2900,0.025069637883008422
2016-04-21,423,423,357,357,2901,-0.029891304347826053
2016-04-22,410,410,346,346,2901,-0.03081232492997199
2016-04-25,397,397,397,397,1,0.14739884393063574
2016-04-26,408,408,385,385,2601,-0.030226700251889116
2016-04-27,395,395,373,373,2701,-0.03116883116883118
2016-04-28,382,382,382,382,2800,0.024128686327077764
2016-04-29,438,438,438,438,0,0.1465968586387434
2016-05-02,502,502,502,502,1,0.1461187214611872
2016-05-03,577,577,577,577,1100,0.1494023904382471
2016-05-04,592,592,592,592,512,0.025996533795493937
2016-05-09,592,592,592,592,0,0.0
2016-05-10,680,680,574,574,51,-0.030405405405405372
2016-05-11,589,589,589,589,1,0.026132404181184565
2016-05-12,628,628,628,628,0,0.06621392190152808
2016-05-13,643,643,643,643,0,0.023885350318471277
2016-05-16,643,643,643,643,0,0.0
2016-05-17,643,643,643,643,0,0.0
2016-05-18,694,694,694,694,0,0.07931570762052886
2016-05-19,694,694,694,694,0,0.0
2016-05-20,694,694,694,694,0,0.0
2016-05-23,694,694,694,694,0,0.0
2016-05-24,766,766,766,766,0,0.10374639769452454
2016-05-25,878,878,878,878,0,0.14621409921671025
2016-05-26,1000,1000,1000,1000,0,0.1389521640091116
2016-05-27,1000,1000,1000,1000,0,0.0
2016-05-30,1035,1035,1035,1035,0,0.03499999999999992
2016-05-31,1035,1035,1035,1035,0,0.0
2016-06-01,1035,1035,1035,1035,0,0.0
2016-06-02,1095,1095,1095,1095,0,0.05797101449275366
2016-06-03,1250,1250,1250,1250,0,0.14155251141552516
2016-06-07,1420,1420,1215,1215,101,-0.028000000000000025
2016-06-08,1215,1215,1215,1215,0,0.0
2016-06-09,1255,1255,1255,1255,1,0.03292181069958855
2016-06-10,1385,1385,1385,1385,0,0.10358565737051784
2016-06-13,1385,1385,1385,1385,0,0.0
2016-06-14,1385,1385,1385,1385,0,0.0
2016-06-15,1530,1530,1530,1530,0,0.10469314079422376
2016-06-16,1700,1700,1535,1535,197,0.0032679738562091387
2016-06-17,1745,1745,1745,1745,0,0.1368078175895766
2016-06-20,1745,1745,1745,1745,0,0.0
2016-06-21,2000,2000,2000,2000,0,0.14613180515759305
2016-06-22,2000,2000,2000,2000,0,0.0
2016-06-23,2250,2250,1940,1940,101,-0.030000000000000027
2016-06-24,1995,1995,1995,1995,1,0.028350515463917425
2016-06-27,2250,2250,1935,1935,101,-0.03007518796992481
2016-06-28,1990,1990,1990,1990,1,0.028423772609819098
2016-06-29,2280,2280,2280,2280,0,0.14572864321608048
2016-06-30,2505,2505,2505,2505,0,0.09868421052631571
2016-07-01,2435,2435,2435,2435,500,-0.027944111776447067
2016-07-04,2365,2365,2365,2365,500,-0.028747433264887046
2016-07-05,2300,2435,2300,2435,501,0.029598308668076
2016-07-06,2365,2505,2365,2505,501,0.028747433264887157
2016-07-07,2435,2580,2435,2580,501,0.029940119760478945
2016-07-08,2195,2960,2195,2960,2,0.1472868217054264
2016-07-11,2520,3395,2520,3395,2,0.14695945945945943
2016-07-12,2890,2890,2890,2890,400,-0.14874815905743743
2016-07-13,2460,3315,2460,3315,2,0.1470588235294117
2016-07-14,2820,3400,2820,3400,401,0.02564102564102555
2016-07-15,2890,3490,2890,3490,401,0.026470588235294024
2016-07-18,3385,3385,3385,3385,300,-0.03008595988538687
2016-07-19,3290,3290,3290,3290,400,-0.028064992614475592
2016-07-20,3500,3500,3500,3500,1,0.06382978723404253
2016-07-21,3900,3900,3900,3900,1,0.11428571428571432
2016-07-22,3315,3895,3315,3895,301,-0.0012820512820512775
2016-07-25,3315,3315,3315,3315,300,-0.14890885750962768
2016-07-26,3805,3805,3805,3805,1,0.14781297134238303
2016-07-27,4370,4370,4370,4370,1,0.14848883048620243
2016-07-28,4195,4195,4195,4195,300,-0.040045766590389054
2016-07-29,3570,3570,3570,3570,300,-0.14898688915375446
2016-08-01,4100,4100,4100,4100,2,0.14845938375350132
2016-08-02,4710,4710,4710,4710,1,0.14878048780487796
2016-08-03,4005,5400,4005,5400,2,0.14649681528662417
2016-08-04,5400,5940,5400,5940,2,0.10000000000000009
2016-08-05,5700,5700,5700,5700,200,-0.04040404040404044
2016-08-08,4850,5860,4850,5860,201,0.02807017543859658
2016-08-09,5690,5690,5690,5690,200,-0.029010238907849817
2016-08-10,4840,4840,4840,4840,200,-0.14938488576449915
2016-08-11,4700,4840,4700,4840,301,0.0
2016-08-12,4700,4775,4700,4775,301,-0.013429752066115741
2016-08-16,4060,4060,4060,4060,300,-0.1497382198952879
2016-08-17,3455,3455,3455,3455,300,-0.1490147783251231
2016-08-18,3355,3445,3355,3445,301,-0.0028943560057886897
2016-08-19,2930,2930,2930,2930,300,-0.14949201741654572
2016-08-22,2495,3360,2495,3360,2,0.14675767918088733
2016-08-23,2860,2860,2860,2860,400,-0.14880952380952384
2016-08-24,2780,2945,2780,2945,401,0.029720279720279796
2016-08-25,2505,3380,2505,3380,2,0.14770797962648552
2016-08-26,3285,3480,3285,3480,401,0.029585798816567976
2016-08-29,2960,2960,2960,2960,300,-0.14942528735632188
2016-08-30,2875,3040,2875,3040,401,0.027027027027026973
2016-08-31,2955,3125,2955,3125,401,0.02796052631578938
2016-09-01,3035,3035,3035,3035,400,-0.028800000000000048
2016-09-02,2580,2580,2580,2580,400,-0.14991762767710048
2016-09-05,2195,2960,2195,2960,2,0.1472868217054264
2016-09-06,2520,3040,2520,3040,401,0.027027027027026973
