Date,Open,High,Low,Close,Volume,Change
2016-01-04,26750,26750,25400,25550,1006,-0.04485981308411213
2016-01-05,25700,26000,25250,25450,909,-0.003913894324853229
2016-01-06,25900,25900,25000,25350,1365,-0.003929273084479323
2016-01-07,24850,25600,24600,24600,1129,-0.029585798816568087
2016-01-08,24450,25000,22900,23600,2680,-0.04065040650406504
2016-01-11,23600,23900,22800,23300,1031,-0.012711864406779627
2016-01-12,23300,23950,22600,22650,2583,-0.027896995708154515
2016-01-13,22650,23600,22450,23550,1649,0.039735099337748325
2016-01-14,23550,23550,22900,23350,1353,-0.00849256900212314
2016-01-15,23400,23950,22600,22700,810,-0.027837259100642386
2016-01-18,22700,26300,22350,23100,1714,0.017621145374449254
2016-01-19,24000,24000,22300,22500,2268,-0.025974025974025983
2016-01-20,22600,23000,21700,22600,1139,0.004444444444444473
2016-01-21,22500,23100,22000,22500,1812,-0.004424778761061954
2016-01-22,23100,29100,23000,24950,19968,0.10888888888888881
2016-01-25,25100,25800,24450,24800,2825,-0.006012024048096198
2016-01-26,25450,25450,24050,24200,971,-0.024193548387096753
2016-01-27,24600,24750,23000,23000,2697,-0.04958677685950408
2016-01-28,23250,24900,22700,24900,1453,0.08260869565217388
2016-01-29,24700,24900,24050,24800,1131,-0.004016064257028162
2016-02-01,24800,25850,23850,24100,1652,-0.028225806451612878
2016-02-02,24100,24250,23750,24250,1229,0.006224066390041472
2016-02-03,24300,24300,23550,24300,314,0.0020618556701030855
2016-02-04,24300,25000,23850,24500,1055,0.008230452674897082
2016-02-05,24700,25000,24200,24800,495,0.012244897959183598
2016-02-11,24600,24600,23550,24450,1264,-0.014112903225806495
2016-02-12,24500,24900,22800,23350,1353,-0.04498977505112478
2016-02-15,23450,24200,23450,24150,70,0.03426124197002145
2016-02-16,24450,24900,24050,24650,665,0.020703933747411973
2016-02-17,24550,24800,24250,24650,500,0.0
2016-02-18,24650,25100,24350,25100,696,0.018255578093306246
2016-02-19,25100,27300,24750,27000,2985,0.07569721115537842
2016-02-22,27000,27400,26400,27250,396,0.0092592592592593
2016-02-23,27250,28050,26850,27950,1259,0.025688073394495303
2016-02-24,27950,28150,27450,27550,1232,-0.014311270125223596
2016-02-25,27550,28450,26000,26100,1970,-0.052631578947368474
2016-02-26,26500,28500,26000,28050,700,0.07471264367816088
2016-02-29,27700,29000,27700,28450,663,0.01426024955436711
2016-03-02,28450,29400,27400,28550,1272,0.0035149384885764245
2016-03-03,29600,29750,28500,29200,1308,0.022767075306479923
2016-03-04,29200,30050,28600,29750,805,0.018835616438356073
2016-03-07,29750,30000,28600,28600,4515,-0.03865546218487392
2016-03-08,27550,28550,27450,27750,1126,-0.029720279720279685
2016-03-09,28450,28500,27500,28200,146,0.016216216216216273
2016-03-10,27800,28200,27100,27400,1119,-0.028368794326241176
2016-03-11,28100,28300,27100,28300,1161,0.03284671532846706
2016-03-14,28450,34300,28350,30500,9427,0.07773851590106018
2016-03-15,30850,31250,30350,30550,1396,0.0016393442622950616
2016-03-16,30550,31000,29750,30450,556,-0.00327332242225864
2016-03-17,29900,31100,29900,30700,897,0.008210180623973828
2016-03-18,30700,30900,30050,30600,228,-0.0032573289902280145
2016-03-21,30600,31100,28950,28950,1868,-0.05392156862745101
2016-03-22,28950,30000,28550,30000,323,0.03626943005181338
2016-03-23,29100,29750,29100,29200,114,-0.026666666666666616
2016-03-24,29650,30000,28750,29900,443,0.023972602739726012
2016-03-25,29700,29950,29150,29800,32,-0.0033444816053511683
2016-03-28,29800,30150,29200,30000,641,0.006711409395973256
2016-03-29,30150,30150,29200,29250,280,-0.025000000000000022
2016-03-30,29900,29900,29000,29200,98,-0.0017094017094017033
2016-03-31,29800,30000,29150,29150,212,-0.001712328767123239
2016-04-01,29300,30000,28850,30000,1454,0.029159519725557415
2016-04-04,29950,31500,29900,29900,2186,-0.0033333333333332993
2016-04-05,29500,30500,29000,29950,3470,0.0016722408026756952
2016-04-06,29950,30450,29250,29250,553,-0.023372287145242088
2016-04-07,29350,30400,28950,29500,1278,0.008547008547008517
2016-04-08,29600,29600,28950,29500,2115,0.0
2016-04-11,29500,29500,29000,29200,424,-0.01016949152542368
2016-04-12,28900,29150,28200,29050,643,-0.005136986301369828
2016-04-14,29550,29550,28300,29000,348,-0.0017211703958691649
