Date,Open,High,Low,Close,Volume,Change
2016-01-04,59243,59243,55743,56194,37079,-0.05164208323488706
2016-01-05,57390,57517,53512,53587,28089,-0.04639285332953691
2016-01-06,53893,54847,52241,52314,71298,-0.023755761658611263
2016-01-07,53768,53768,51227,52569,30175,0.004874412203234257
2016-01-08,53770,53770,51606,52696,48988,0.00241587247236974
2016-01-11,52623,54152,51224,52696,37095,0.0
2016-01-12,51604,54150,51479,52569,44420,-0.0024100500986792284
2016-01-13,54212,54212,52045,52949,22400,0.007228594799216337
2016-01-14,54090,59181,52689,55434,90616,0.04693195338911038
2016-01-15,55045,56058,53579,54097,16060,-0.024118771872857825
2016-01-18,51856,54592,51856,52314,21342,-0.032959313825165926
2016-01-19,50774,54209,50774,51548,12522,-0.014642351951676402
2016-01-20,51795,53451,50519,52186,40860,0.012376813843408163
2016-01-21,49696,56112,49696,51675,46099,-0.009791898210247951
2016-01-22,50595,54853,50530,52827,29791,0.02229317851959367
2016-01-25,52301,54910,52301,54923,13907,0.039676680485357885
2016-01-26,55933,57396,52305,55498,29111,0.01046920233781834
2016-01-27,56128,56128,53455,53461,10284,-0.03670402537028361
2016-01-28,54218,55106,52053,52827,5618,-0.011859112250051429
2016-01-29,52753,53515,52113,52186,16905,-0.012133946656066041
2016-02-01,53508,53508,50965,51675,18520,-0.009791898210247951
2016-02-02,53250,53250,50522,50657,36190,-0.019700048379293622
2016-02-03,51872,51872,48753,50795,15560,0.002724203959965976
2016-02-04,51613,58603,50846,54225,67190,0.06752633133182395
2016-02-05,54218,55236,51035,52827,13668,-0.025781466113416363
2016-02-11,52751,54273,49827,52314,26141,-0.00971094326764721
2016-02-12,54018,54018,49955,50915,38158,-0.026742363420881654
2016-02-15,50713,53764,50713,53715,31113,0.05499361681233439
2016-02-16,53643,54407,52880,53843,4140,0.0023829470352787485
2016-02-17,54405,54405,52244,52949,25868,-0.016603829652879654
2016-02-18,54912,55738,53576,54540,12619,0.03004778182779666
2016-02-19,54532,58413,54467,56194,32001,0.030326365969930436
2016-02-22,56188,58287,55045,55751,21374,-0.007883403922126941
2016-02-23,54910,57900,54910,55366,13736,-0.0069057057272515765
2016-02-24,56060,56125,54471,54477,9119,-0.01605678575298919
2016-02-25,54660,57392,53957,54348,17265,-0.002367971804614788
2016-02-26,55617,55617,51741,53843,20892,-0.00929197026569517
2016-02-29,55930,56058,52303,54097,37976,0.004717419163122516
2016-03-02,56619,56619,51600,51675,24048,-0.04477142909958043
2016-03-03,52367,54840,50330,51675,26295,0.0
2016-03-04,51660,51917,50326,51165,29525,-0.009869375907111788
2016-03-07,51160,54913,51160,54225,50294,0.059806508355320975
2016-03-08,55420,55420,52816,52949,13780,-0.023531581373904986
2016-03-09,53702,53702,52301,53715,17242,0.014466751024570845
2016-03-10,52744,54780,52364,53204,25831,-0.00951317136740204
2016-03-11,54150,54150,51733,52186,5278,-0.019133899706788915
2016-03-14,53258,53515,52114,52314,17382,0.0024527651094163883
2016-03-15,53511,54021,52112,53077,4931,0.014585005925755956
2016-03-16,53520,53520,51613,51811,22400,-0.02385213934472563
2016-03-17,52683,52683,50584,51933,31634,0.0023547123197775743
2016-03-18,53196,53196,50842,51423,14089,-0.009820345445092693
2016-03-21,51029,53065,49568,51675,27453,0.004900530890846522
2016-03-22,51602,51602,49821,50021,22611,-0.032007740686985975
