Date,Open,High,Low,Close,Volume,Change
2016-01-04,9810,10000,9750,9850,1772,0.005102040816326481
2016-01-05,9850,9980,9510,9890,1967,0.004060913705583813
2016-01-06,9890,10050,9600,10050,1896,0.016177957532861553
2016-01-07,9990,9990,9610,9870,382,-0.017910447761193993
2016-01-08,9600,9970,9600,9890,1574,0.0020263424518742745
2016-01-11,9890,9900,9810,9810,993,-0.008088978766430777
2016-01-12,9990,9990,9700,9700,1157,-0.011213047910295648
2016-01-13,9930,9930,9610,9740,247,0.004123711340206171
2016-01-14,9620,9920,9620,9910,711,0.017453798767967044
2016-01-15,9740,9990,9710,9950,1173,0.004036326942482349
2016-01-18,9940,9990,9770,9840,179,-0.011055276381909507
2016-01-19,9840,9850,9630,9800,235,-0.004065040650406471
2016-01-20,9780,9950,9400,9600,1464,-0.020408163265306145
2016-01-21,9800,9800,9460,9460,61,-0.014583333333333282
2016-01-22,9500,9720,9480,9500,2101,0.0042283298097252064
2016-01-25,9500,9700,9310,9700,416,0.021052631578947434
2016-01-26,9700,9730,9700,9700,192,0.0
2016-01-27,9700,9880,9110,9480,1418,-0.02268041237113405
2016-01-28,9800,9800,9280,9550,739,0.007383966244725704
2016-01-29,9550,9550,9280,9300,545,-0.02617801047120416
2016-02-01,9300,9450,9210,9370,5084,0.007526881720430145
2016-02-02,9600,9780,9600,9750,73,0.04055496264674496
2016-02-03,9750,9750,9400,9500,1385,-0.02564102564102566
2016-02-04,9260,9650,9260,9630,361,0.013684210526315743
2016-02-05,9690,9690,9380,9670,160,0.004153686396677125
2016-02-11,9670,9800,9640,9650,578,-0.0020682523267838704
2016-02-12,9790,9790,9310,9580,1848,-0.007253886010362698
2016-02-15,9580,9580,9170,9250,1462,-0.034446764091857984
2016-02-16,9430,9500,9330,9500,547,0.027027027027026973
2016-02-17,9500,9500,9400,9450,180241,-0.0052631578947368585
2016-02-18,9570,10150,9570,9910,12737,0.04867724867724865
2016-02-19,10200,10200,9860,9860,1397,-0.005045408678102881
2016-02-22,10000,10500,9860,9880,1872,0.0020283975659229903
2016-02-23,9990,9990,9850,9900,1205,0.002024291497975783
2016-02-24,10200,10200,9850,9900,1023,0.0
2016-02-25,9880,10200,9710,9950,30192,0.005050505050504972
2016-02-26,10000,10200,9790,9840,12656,-0.011055276381909507
2016-02-29,9900,9900,9800,9800,4281,-0.004065040650406471
2016-03-02,9800,9950,9740,9850,10291,0.005102040816326481
2016-03-03,9920,10050,9850,9980,4964,0.013197969543147225
2016-03-04,9980,9980,9940,9980,10969,0.0
2016-03-07,9980,10000,9860,9990,611,0.0010020040080160886
2016-03-08,9990,10000,9860,9960,51891,-0.0030030030030030463
2016-03-09,10000,10050,9980,10000,24992,0.004016064257028162
2016-03-10,10050,10050,9960,9990,26684,-0.0010000000000000009
2016-03-11,10000,10150,10000,10050,24222,0.006006006006006093
2016-03-14,10000,10150,10000,10150,22607,0.00995024875621886
2016-03-15,10050,10100,10050,10050,6210,-0.009852216748768461
2016-03-16,10050,10100,10050,10100,4497,0.004975124378109541
2016-03-17,10100,10100,10000,10100,16657,0.0
2016-03-18,10100,10100,10050,10100,1458,0.0
2016-03-21,10100,10100,10000,10100,8196,0.0
2016-03-22,10050,10100,10000,10050,10120,-0.004950495049504955
2016-03-23,10100,10100,10000,10100,13043,0.004975124378109541
2016-03-24,10100,10100,10000,10050,6740,-0.004950495049504955
2016-03-25,10050,10100,10000,10050,14183,0.0
2016-03-28,10100,10100,10000,10050,37357,0.0
2016-03-29,10100,10100,10000,10100,9831,0.004975124378109541
2016-03-30,10100,10100,10000,10050,3815,-0.004950495049504955
2016-03-31,10050,10100,10050,10050,4633,0.0
2016-04-01,10050,10100,10050,10100,1727,0.004975124378109541
2016-04-04,10100,10100,10050,10100,499,0.0
2016-04-05,10100,10100,10050,10050,3753,-0.004950495049504955
2016-04-06,10050,10100,10050,10050,1290,0.0
2016-04-07,10100,10200,10050,10150,87056,0.00995024875621886
2016-04-08,10100,10150,10100,10100,13350,-0.0049261083743842304
2016-04-11,10100,10150,10100,10100,11069,0.0
2016-04-12,10150,10150,10100,10150,28456,0.004950495049504955
2016-04-14,10100,10200,10100,10150,26858,0.0
2016-04-15,0,0,0,10150,0,0.0
2016-04-18,0,0,0,10150,0,0.0
2016-04-19,0,0,0,10150,0,0.0
2016-04-20,0,0,0,10150,0,0.0
2016-04-21,0,0,0,10150,0,0.0
2016-04-22,0,0,0,10150,0,0.0
2016-04-25,0,0,0,10150,0,0.0
2016-04-26,0,0,0,10150,0,0.0
2016-04-27,0,0,0,10150,0,0.0
2016-04-28,0,0,0,10150,0,0.0
2016-04-29,0,0,0,10150,0,0.0
2016-05-02,0,0,0,10150,0,0.0
2016-05-03,0,0,0,10150,0,0.0
2016-05-04,0,0,0,10150,0,0.0
2016-05-09,0,0,0,10150,0,0.0
2016-05-10,10250,10250,10200,10250,453925,0.009852216748768461
2016-05-11,20600,28000,18350,26000,593366,1.5365853658536586
2016-05-12,21000,25450,21000,22800,297773,-0.12307692307692308
2016-05-13,21000,21000,15100,17200,366263,-0.24561403508771928
2016-05-16,14600,15500,13500,13900,267174,-0.19186046511627908
2016-05-17,11200,11600,10550,10750,272716,-0.22661870503597126
2016-05-18,10250,10250,10200,10200,441098,-0.051162790697674376
