종목코드,날짜,기간수익률,표준편차,Y7,그룹,성과
000040,2015-12-31,-0.3236792869253451,0.022653220054418607,-0.10611664081757613,G1,-14.92481671738064
000050,2015-12-31,-0.1698082093130143,0.02206870084903384,0.01767762309187788,G3,-8.347753726809147
000070,2015-12-31,-0.2092665110869544,0.024993540319859037,0.034154212609013024,G3,-8.949607725423673
000100,2015-12-31,-0.20062813411008765,0.023272729690009517,0.08953178833669007,G5,-9.240171110986845
000120,2015-12-31,-0.024342178152262473,0.01823928607608774,0.017845576352223988,G3,-2.124976187989045
000140,2015-12-31,-0.04518623810543451,0.018800593142039013,0.01662991112379055,G2,-3.170224901974263
000150,2015-12-31,0.24897741709917073,0.025329162832563513,-0.04582771194551248,G1,9.260532936061793
000180,2015-12-31,0.16514969735747015,0.037466964255057175,0.005380826393604539,G2,4.023112891826576
000210,2015-12-31,0.3216199963982282,0.022255815447220034,0.036158534017692354,G3,13.803319257450838
000220,2015-12-31,-0.28797211590645666,0.029626462324874103,-0.07566604239435414,G1,-10.206685598702705
000230,2015-12-31,-0.06673616013062988,0.02587728386062908,0.031562999861382446,G3,-3.13603355796713
000250,2015-12-31,0.32096397224159545,0.025438833826844014,0.11309207833318347,G5,12.050399160702495
000270,2015-12-31,-0.26499695596581435,0.01501969502720519,0.06742623707775577,G4,-18.603095862136858
000300,2015-12-31,-0.16122060143675088,0.023687878547240398,0.002618801914478587,G2,-7.414613830099884
000320,2015-12-31,-0.41726278933536065,0.016600779244804895,0.11338740655541941,G5,-26.003517871957474
000360,2015-12-31,,,-0.04822624638861298,G1,
000420,2015-12-31,,,-0.8699547293891753,G1,
000430,2015-12-31,-0.04831794876268689,0.015416282594222225,0.0324432130895682,G3,-4.069322083622327
000440,2015-12-31,0.11165034641653332,0.014917287396100359,0.018751258009521175,G3,6.51824111108887
000480,2015-12-31,0.009326904531614756,0.011493365395558439,0.024610227832565498,G3,-0.4427742213517349
000490,2015-12-31,-0.20999254034550316,0.01777874260451417,0.007310194749484273,G2,-12.622288076428314
000500,2015-12-31,0.090181180673927,0.01433115835255636,0.006089410695860346,G2,5.2867541035207415
000520,2015-12-31,0.2114652344512846,0.023271175936351984,0.010605938212629572,G2,8.467529296537567
000590,2015-12-31,0.040819103946677794,0.013853141482961151,0.126749349475587,G5,1.9059383414086017
000640,2015-12-31,0.017675572341453658,0.02843812534574832,0.07689227630734154,G4,0.11462435925288181
000660,2015-12-31,0.42688519709612116,0.020737524992793792,0.17754355714988787,G5,19.88999780803681
000670,2015-12-31,0.010486125808323088,0.01835735382264895,0.028749682408640762,G3,-0.21406923214459087
000680,2015-12-31,-0.16244991819123505,0.013017884038961569,-0.060902574390781054,G1,-13.586369958991252
000700,2015-12-31,-0.17511031520523862,0.03275130270146009,0.1514434725177922,G5,-5.786828920308365
000720,2015-12-31,0.48040082470408146,0.024825007775273557,0.04641510176974252,G4,18.770787847360605
000760,2015-12-31,0.19452922190172364,0.03076188059281864,0.03406988035216202,G3,5.85508258875522
000800,2015-12-31,,,-0.9223691408737493,G1,
000850,2015-12-31,-0.07125785646367276,0.011453910553507064,0.05789622959129606,G4,-7.479866942280644
000860,2015-12-31,-0.07611281518310925,0.013934096089788845,0.09464338302162481,G5,-6.4969184255012005
000880,2015-12-31,-0.03948928446419974,0.020191674078387362,0.0012042366071571126,G2,-2.6696723956753305
000890,2015-12-31,-0.3132336910774808,0.030286846155908424,0.05347578638703779,G4,-10.818213287582811
000910,2015-12-31,-0.06182251952835524,0.0161931265024226,-0.02635633765991199,G2,-4.708071042506436
000950,2015-12-31,-0.7061086662732985,0.034296802885114885,-0.04512748630304695,G1,-21.00850446999993
000970,2015-12-31,-0.10918290133451823,0.021277151640178838,0.03844368507691154,G3,-5.808990501645148
001020,2015-12-31,-0.11499598359152369,0.029304839031914144,-0.13439879256380727,G1,-4.41605749466609
001040,2015-12-31,-0.23535898061883825,0.021967328882696303,0.03118945272584658,G3,-11.370287775903897
001060,2015-12-31,0.5753438049097714,0.03943792909265228,0.0033523980111330866,G2,14.223057532930511
001070,2015-12-31,0.39083273739455315,0.02095332719343485,-0.02045296941554702,G2,17.96453916240801
001080,2015-12-31,0.09577585936426589,0.013775378125590801,0.03452823992241684,G3,5.906189156998722
001120,2015-12-31,-0.08193761463646884,0.022682373031035964,-0.03998162653711493,G1,-4.247945528008638
001130,2015-12-31,-0.0045605996712091805,0.011941144496564578,0.052152473905122336,G4,-1.5891667772727107
001140,2015-12-31,0.2855707981751423,0.042084801079111965,-0.054407242981949176,G1,6.443060695952323
001210,2015-12-31,-0.29663818190719404,0.01641420994988561,-0.11056687352003146,G1,-18.950290833504653
001230,2015-12-31,0.7516826234983895,0.028509707729882098,-0.027818610390668602,G2,25.860200323284563
001250,2015-12-31,-0.1095618870388182,0.03143000134154274,-0.05632411891662718,G1,-3.944567362149431
001260,2015-12-31,-0.5922517726392691,0.033228819297066295,-0.3219794340089093,G1,-18.257273532983298
001360,2015-12-31,-0.5859306632324981,0.031228303269025537,-0.005021185243512777,G2,-19.224436515361653
001380,2015-12-31,0.4159827064177287,0.035945483857172694,-0.033299874521120834,G1,11.171551830210083
001390,2015-12-31,-0.025942594270075198,0.013877655795914446,0.050272639945850066,G4,-2.9081615302276607
001440,2015-12-31,0.03004093641898198,0.0468949416577308,-0.04113918847710467,G1,0.3331929931308915
001460,2015-12-31,-0.11713422145662553,0.01540189482971115,0.025660607882139738,G3,-8.5411628475869
001470,2015-12-31,-2.455714494698844,0.06211438646316444,-0.3283560708494259,G1,-39.76744367601609
001520,2015-12-31,0.13723758485622808,0.02266213572215225,0.19982801037364015,G5,5.419688414045886
001530,2015-12-31,-0.014038617698287407,0.006441746813143643,-0.0016967473958574952,G2,-4.417200639673298
001540,2015-12-31,-0.3126387999645319,0.03018220908800946,0.058743292508075834,G4,-10.83600837354896
001560,2015-12-31,-0.23164421726857293,0.01706072319961374,0.03337924171443134,G3,-14.422605937331422
001620,2015-12-31,0.1553308409154354,0.021414174718524154,0.01660965041531962,G2,6.580453009388867
001630,2015-12-31,-0.38333944545104437,0.027854085633806338,0.06580792342485814,G4,-14.279963130925225
001680,2015-12-31,-0.15889964208070342,0.020476597748047456,0.03691527502497308,G3,-8.464077609893666
001780,2015-12-31,-0.15130235837726946,0.03216175182218336,0.05092434996446463,G4,-5.152649325162398
001790,2015-12-31,0.20311079088796768,0.015213374899832679,-0.006545273034510059,G2,12.403225562047965
001800,2015-12-31,-0.5245751013826608,0.020347920976664137,0.08396459721950292,G4,-26.488749019919172
001810,2015-12-31,0.04978665086063232,0.02020759359374782,0.01048541092826812,G2,1.7503707332194085
001820,2015-12-31,0.01404532445449258,0.029919196669103216,0.02988476174028122,G3,-0.012384891043354489
001940,2015-12-31,0.014063350555424084,0.01571795782911916,0.07009701144580696,G4,-0.02242784296487641
002000,2015-12-31,0.11561624132380902,0.013675534912795183,0.06705978462726875,G4,7.400103288375157
002020,2015-12-31,-0.18814455470956964,0.026414545558641096,-0.0073623261806714645,G2,-7.668518267907484
002030,2015-12-31,0.0375548713870036,0.015053771564376449,0.016597331191058957,G2,1.5370899473734596
002070,2015-12-31,-0.09706463427624083,0.017581341665399656,0.05792065620762076,G4,-6.340841719775019
002100,2015-12-31,0.18274417640189125,0.021113189991345743,0.027626928919238944,G3,7.972660977594792
002140,2015-12-31,1.4842528713742715,0.05242976682446683,0.04502952302606722,G3,28.03439896747766
002170,2015-12-31,0.12912923645421312,0.017042663604106854,0.044310349403469576,G3,6.730952899946107
002220,2015-12-31,0.35270426901434265,0.01890637719807813,-0.038535106169576845,G1,17.892819709710768
002240,2015-12-31,0.08837819253448481,0.017165987292826364,0.011995124238016368,G2,4.308655297679814
002310,2015-12-31,0.13549380854322768,0.024867908482556406,-0.05530547162109962,G1,4.868842837459116
002320,2015-12-31,-0.3839517488499069,0.027400094910666053,0.05202168403221418,G4,-14.538913846615115
002350,2015-12-31,0.09154401119297056,0.01812062133385865,0.06384976245698891,G4,4.256373957967511
002360,2015-12-31,0.17740649813018966,0.027231326605699123,0.1520173319642419,G5,5.985409012381129
002380,2015-12-31,-0.11706375983425227,0.01632443355316876,0.02892470768675232,G3,-8.054161870386901
002390,2015-12-31,-0.03327686904450572,0.025449230518651163,-0.0013518791488092272,G2,-1.8740346375068948
002410,2015-12-31,0.05658334462493897,0.020898772411437883,0.11007012917239574,G5,2.017701008912687
002420,2015-12-31,0.3674202785485352,0.036558503031203865,-0.028040426204016363,G2,9.655876987137313
002450,2015-12-31,-0.2272573793084649,0.02477460633171635,0.03520345926874837,G3,-9.754877495042976
002630,2015-12-31,0.45835754439584897,0.041525878507853775,-0.012236527192337043,G2,10.690723228565588
002680,2015-12-31,0.32729354971951774,0.02525650879555942,-0.01233976127969871,G2,12.388001912963661
002700,2015-12-31,0.4754039619084392,0.027457298453305308,-0.08516622971771647,G1,16.78927343296592
002710,2015-12-31,0.18251692113648793,0.022252603973198424,-0.04041314243854562,G1,7.554219312652523
002720,2015-12-31,0.42106560543603727,0.039611146881100234,-0.012308546831064263,G2,10.266042945217498
002780,2015-12-31,-0.009234344958139115,0.026483997267026604,-0.0791983458616349,G1,-0.8930002206626295
002790,2015-12-31,-0.03902316458852148,0.023524850213714057,0.14990344605414413,G5,-2.271599374635455
002810,2015-12-31,-0.2748895207961864,0.017738556870503956,0.07548947127596856,G4,-16.309409686116776
002820,2015-12-31,-0.07258891090307623,0.023063194799335537,0.012302626128604567,G2,-3.7724513930276045
002840,2015-12-31,0.1976133302264113,0.018807822458427756,0.09234567351378194,G5,9.740492828768526
002870,2015-12-31,0.21481869540923793,0.019506611216866632,-0.09490080585818443,G1,10.273584823929491
002920,2015-12-31,0.08346612551156289,0.011774652567954407,0.05998347111463822,G4,5.864313589527404
002990,2015-12-31,-0.33531109605642717,0.027119281470680264,-0.01120307405806651,G2,-12.895878782034657
003000,2015-12-31,0.3577879219798142,0.03581815833931763,0.12552196146584882,G5,9.586535641547773
003010,2015-12-31,0.3933183092861251,0.03186976498587916,-0.012979102854908045,G2,11.889087949304457
003030,2015-12-31,0.6036406087486442,0.021831837418831358,0.033042690296379615,G3,26.989241766478898
003060,2015-12-31,0.3984776714175607,0.041324687047315276,0.014262514538272729,G2,9.293761874892837
003070,2015-12-31,-0.15585123093396347,0.025877640587804306,-0.0204686033808424,G2,-6.579699598252848
003090,2015-12-31,-0.17960493823589976,0.024094979466079868,0.06465612507814783,G4,-8.05233343130174
003100,2015-12-31,-0.0683601702717565,0.011603321411859777,0.01649953338239261,G2,-7.1338229614578355
003160,2015-12-31,-0.2219522165905253,0.02633147185635583,0.007855826027856607,G2,-8.976637854705242
003200,2015-12-31,-0.18145852922384725,0.017945438182074287,0.031567754057069665,G3,-10.91499676306876
003220,2015-12-31,0.2006521959949117,0.02359224745340733,0.1193687576865558,G5,7.893962875617017
003230,2015-12-31,0.5123182508279622,0.032802140464433575,-0.0002636314463290045,G2,15.178960071903829
003240,2015-12-31,-0.11499542050822302,0.01447821123707835,0.040664671493887576,G3,-8.93834803446906
003280,2015-12-31,-0.07441353967696518,0.045517448158697245,0.01706489219932874,G2,-1.951546356742238
003300,2015-12-31,-0.2599471535956921,0.023416442045458955,0.053149402500704254,G4,-11.716682812376364
003310,2015-12-31,0.6792540159583813,0.03883479136038803,0.025666791066893353,G3,17.11965282221602
003410,2015-12-31,-0.013075966250156099,0.02528773536796009,0.030315991537387895,G3,-1.0871608823593097
003480,2015-12-31,-0.10421966865450841,0.023542951263043094,-0.04416335973838747,G1,-5.039110762892436
003490,2015-12-31,0.03984246198962853,0.02077272503121768,-0.020113981241002356,G2,1.2240373617843976
003550,2015-12-31,-0.1338782036784179,0.016078247317890083,0.05933522407495282,G4,-9.223273606368581
003560,2015-12-31,0.000958102151930984,0.028296496906628478,0.02545211629549938,G3,-0.4755983872427912
003570,2015-12-31,-0.32565223265919624,0.022291980948616587,0.043637543075993906,G3,-15.25517646405689
003610,2015-12-31,-0.14764418727095224,0.016275534344790083,0.031430345348206386,G3,-9.957280313083729
003620,2015-12-31,0.04873127499630052,0.015825266296589376,-0.030360091323007175,G1,2.168393498588518
003670,2015-12-31,-0.0948124116845378,0.017534338556619296,0.06444624576263568,G4,-6.22939278702633
003720,2015-12-31,-0.05128026854768276,0.025334648414294718,-0.08031374021760165,G1,-2.593134032045961
003780,2015-12-31,0.5820557714211209,0.03984401114793636,0.1633139478720813,G5,14.24655511886575
003800,2015-12-31,0.07868248154130014,0.013631711478122654,0.10232411302333552,G5,4.71449320205292
003920,2015-12-31,0.009617672285573794,0.011070478981615395,0.038253852596922905,G3,-0.43342281465315374
