종목코드,날짜,Y3,그룹,기간수익률,표준편차,성과
000020,2020-12-31,0.08379512764715773,G3,-0.22505842138790955,0.02301293628887077,-10.242643375790458
000040,2020-12-31,0.23043433794235932,G5,0.1819112032049436,0.04902323796336972,3.4933703335574497
000050,2020-12-31,0.01755651626646081,G1,0.07223900307086412,0.018291776478721204,3.3667656661847123
000070,2020-12-31,0.06645600887286174,G3,0.6805811308345682,0.03482316348532808,19.237949276723388
000080,2020-12-31,0.08063879234726663,G3,0.10419196175080739,0.018727280252719476,4.994696637192897
000100,2020-12-31,0.1031149261288979,G3,-0.1400918526948789,0.019269628567737965,-7.823022131108743
000120,2020-12-31,0.03530328704886811,G2,0.05330537137638907,0.02104164436702186,2.026956286479865
000140,2020-12-31,0.10155899749791163,G3,0.06888071264763262,0.016375132696048456,3.5557473444415413
000150,2020-12-31,0.09702290749432654,G3,0.21615226917574137,0.02689339981241412,7.641183062027818
000180,2020-12-31,0.009502311403489394,G1,0.2814300649566933,0.024442176227749628,11.078194690393284
000210,2020-12-31,0.17832432266270118,G4,0.2860369546192583,0.03674346376278372,7.494722826033716
000220,2020-12-31,0.0206141386891255,G1,0.5297226701871892,0.0671557964036666,7.729307370853671
000230,2020-12-31,0.10232526686227102,G3,0.03315434736884869,0.02166625267355106,1.038456887726335
000250,2020-12-31,0.029084607248069185,G1,-0.42319570666864803,0.02981599522670866,-14.55093420221615
000270,2020-12-31,0.049765867897921534,G2,0.2695668627902378,0.03839338893551271,6.743660612412667
000300,2020-12-31,0.04742529260739394,G2,0.4814362737088612,0.043992761762687446,10.70133760184556
000320,2020-12-31,0.050344375161907075,G2,0.31651763674481836,0.023165085870624283,13.203609967356236
000390,2020-12-31,0.022177405246947963,G1,-0.01195319509519396,0.03756716758946483,-0.6018040377980092
000430,2020-12-31,0.0046670740616455405,G1,0.1275237307823169,0.025809803044169174,4.528079990906358
000440,2020-12-31,0.31166733090852894,G5,0.34965800915327727,0.038307365480298484,8.84955482722628
