종목코드,날짜,Y1,그룹,기간수익률,표준편차,성과
000040,2018-03-31,0.9866790257040274,G5,0.043113188340692346,0.027174025503625427,0.7854574949295356
000050,2018-03-31,0.06400964732313849,G3,-0.08269745745071438,0.018792301107801345,-5.5590107455659075
000070,2018-03-31,0.048229180661223094,G3,0.17599038842019435,0.024705339245065943,6.242425596707053
000080,2018-03-31,0.0062984495337648876,G1,-0.19826842479487108,0.016729552491801077,-13.152627438430995
000100,2018-03-31,0.062273502296830825,G3,0.02323146988235724,0.02153196851814639,0.06791406645711189
000120,2018-03-31,0.017410852437388782,G1,0.11765934712662546,0.024391946948982786,3.931223734854874
000140,2018-03-31,0.0023161341345809606,G1,-0.1392305639032059,0.009809387332426808,-16.41282016792771
000150,2018-03-31,0.009772295630871924,G1,-0.010542886380617598,0.01807538231474633,-1.7876265165202105
000180,2018-03-31,0.03790169073760253,G2,-0.009546054177486104,0.030716373130573675,-1.019495380715368
000210,2018-03-31,0.08833141253378836,G4,0.07664266039139561,0.024527198283638592,2.2372516181979414
000220,2018-03-31,0.09301961332671366,G4,-0.2445636573538009,0.029035616376785447,-9.172624415447322
000230,2018-03-31,0.020431510144750458,G1,-0.05525504022722451,0.01622173891626989,-4.748207757889328
000250,2018-03-31,0.1291259915768425,G4,0.07674239799505085,0.04130610066847854,1.3308748771713172
000270,2018-03-31,0.034385534827853816,G2,0.03301684434618242,0.016289986907148973,0.6904669763597467
000300,2018-03-31,0.04209289191991089,G2,0.5128269684982426,0.04153482544050543,11.822797301993514
000320,2018-03-31,0.001073099772218911,G1,-0.07974589601778839,0.015648041693979976,-6.4873959530863265
000390,2018-03-31,0.035649091938500285,G2,0.14435890171972396,0.02927204327086877,4.187946643965937
000430,2018-03-31,0.03408896999738141,G2,-0.059935737230890344,0.037647147437065015,-2.1702808614899802
000480,2018-03-31,0.047104701973803516,G3,0.002149833468883789,0.010578339356065643,-1.8546685081841185
000490,2018-03-31,0.03891202887451775,G2,0.09381827370795998,0.04806612670084994,1.4989584622640824
000500,2018-03-31,0.0017944390518895108,G1,-0.0114956135062107,0.0369519515856812,-0.9002165899287474
000520,2018-03-31,0.04171577713653071,G2,-0.18715882647679385,0.07349346510520705,-2.84281020794398
000590,2018-03-31,0.11400883770100909,G4,0.02504145926315888,0.03359042020926316,0.09741804065889816
000640,2018-03-31,0.01227608203413853,G1,-0.32813907124786684,0.013002696610088859,-26.910434664593705
000660,2018-03-31,0.3579632581016919,G5,0.08147396519557272,0.023182402635152553,2.5754370586065196
000670,2018-03-31,0.03428299457506701,G2,-0.17824464305822363,0.014060345450929823,-14.225382306411252
000700,2018-03-31,0.10776279443929258,G4,-0.2307518475378344,0.015546141203447337,-16.243323058412827
000720,2018-03-31,0.03961118850523449,G2,0.43121477353848797,0.06117331978957139,6.693205936925878
000760,2018-03-31,0.0036494972395062133,G1,0.06200763090810191,0.021552501172478512,1.866998370380375
000850,2018-03-31,0.07051041818897322,G3,0.0030380043090115286,0.016329690670710873,-1.1470604318334257
000860,2018-03-31,0.05079805678310537,G3,-0.2283540505228731,0.012902714328022953,-19.38531618274325
000880,2018-03-31,0.04610265593993838,G3,-0.18357519283168597,0.018047410539608476,-11.37804998243278
000890,2018-03-31,0.034428943056381126,G2,-0.22994828339284082,0.01925767108898004,-13.071021338522412
000910,2018-03-31,0.19557145233972856,G5,0.10905777531709344,0.05445290514704642,1.603011423172243
000950,2018-03-31,0.07576621255618154,G3,0.07112780502187582,0.04586943554393531,1.076068586741928
000970,2018-03-31,0.03116061410074841,G2,0.07800159151737295,0.04722878777501903,1.190639180573101
000990,2018-03-31,0.015146377780743557,G1,0.16286458643807972,0.028432093691182277,4.962541331958772
001020,2018-03-31,0.06329050612058118,G3,-0.13074981446001688,0.02871802558754001,-5.3109138835663625
001040,2018-03-31,0.027338415144503324,G2,-0.10946912850230701,0.01868127065821891,-7.025125712529172
001060,2018-03-31,0.035318427999184415,G2,-0.15431426948182422,0.02025265196247296,-8.694338704361307
001070,2018-03-31,0.013033720544247595,G1,-0.09622835717223971,0.024451903144849567,-4.825698139515064
