종목코드,날짜,Y4,그룹,기간수익률,표준편차,성과
000020,2020-09-30,0.027687714816761164,G4,-0.2892895138276859,0.0454740231292153,-6.571849062431245
000040,2020-09-30,0.009140809079208062,G2,0.23797303236762676,0.04535686446948801,5.035932986114124
000050,2020-09-30,0.0027879685677552526,G1,0.1921935936956828,0.021645437533711898,8.437560616282866
000070,2020-09-30,0.011378930657161954,G3,0.33278258332303695,0.025309628250453,12.770779471177235
000080,2020-09-30,0.008138511433567938,G2,-0.11155022358463798,0.02019474330330461,-5.997061918773902
000100,2020-09-30,0.012027518862352558,G3,0.09233908136299529,0.025243823427451392,3.2792250810133465
000120,2020-09-30,0.004920000077830372,G2,-0.041005111658726376,0.018666827785084893,-2.7087630892567747
000140,2020-09-30,0.006665466982746018,G2,-0.12445680295291206,0.01913586170885033,-7.003379697813881
000150,2020-09-30,0.0012003097921793702,G1,0.12643930988047927,0.029278109226947485,3.992074984605854
000180,2020-09-30,0.0027915710771019508,G1,0.42160379116990837,0.039912919313867506,10.32359686573268
000210,2020-09-30,0.016424044446799905,G3,-0.11043747762559396,0.025580671202584778,-4.69090037217215
000220,2020-09-30,0.006678557661456802,G2,-0.18639732698494962,0.02671567148688545,-7.334879436594647
000230,2020-09-30,0.00674098585590349,G2,0.49008363244622216,0.032856986690834665,14.624735205594442
000250,2020-09-30,0.025613712453248092,G4,0.1809779597815302,0.048975471596005474,3.500100188039579
000270,2020-09-30,0.002158867263503845,G1,0.6116441361382077,0.03419240698429052,17.608740852195854
000300,2020-09-30,0.006272188873115083,G2,0.005334305739269601,0.02517058925042624,-0.1678386094867938
000320,2020-09-30,0.009869945136886845,G3,0.15785858921082696,0.017508236348036416,8.47028129069292
000390,2020-09-30,0.005248087033503319,G2,1.0371655768442627,0.08281239712432069,12.408850728744895
000430,2020-09-30,0.005981028136176698,G2,0.044480911323449564,0.023304437148318945,1.4985132943639563
000440,2020-09-30,0.0004191625829588779,G1,0.10018589835072758,0.025602232794237272,3.539808290943365
000480,2020-09-30,0.004083227362768407,G1,0.09387391893329068,0.011003693108740435,7.662428937362251
000490,2020-09-30,0.004005068330811417,G1,0.15281796544042825,0.02589274393661386,5.53278800238808
000500,2020-09-30,0.0015285302133024672,G1,-0.0070471411155128005,0.026649948168923153,-0.6231172927346141
000520,2020-09-30,0.001266335337695485,G1,-0.1713425434908895,0.020557663272104815,-8.799708582413809
000590,2020-09-30,0.0057816958845215176,G2,0.08010008646035748,0.015257937958296474,4.62324491121531
000640,2020-09-30,0.009272457128114836,G2,-0.061692510592048416,0.03325229142846522,-2.14275197197625
000660,2020-09-30,0.015560935336569893,G3,0.40427364976889035,0.025771338399797793,15.31603602446053
000670,2020-09-30,0.009566162599143892,G2,0.10321486883286352,0.013828919581263845,6.772471691912159
000680,2020-09-30,0.0031491387744932353,G1,0.23524538418300164,0.04215415938970536,5.353836608567104
000720,2020-09-30,0.004579246937210103,G2,0.29887184615589885,0.022102143800145208,13.08981365486246
000760,2020-09-30,0.008138350740597374,G2,0.2094761396971662,0.021885965707230132,9.134494677203035
000850,2020-09-30,0.00183286489593382,G1,0.032984582553611724,0.009991642865846938,2.344527364429741
000860,2020-09-30,0.0076208347703363676,G2,0.316611546619176,0.02021476248877345,15.189525197274895
000880,2020-09-30,0.0021699628592177786,G1,0.2766547462008011,0.028199246610705733,9.471736867621663
000890,2020-09-30,0.002840787701921475,G1,0.034812959805346565,0.023453938387746846,1.0767512453053847
000910,2020-09-30,0.02448277974243067,G4,-0.26309904825062974,0.038285625979128726,-7.121679317409951
000950,2020-09-30,0.015454321884489532,G3,0.2656987111647187,0.04359904965923479,5.874894309111182
000990,2020-09-30,0.04064362854085938,G5,0.5406426878782302,0.0336393945084441,15.787554835622684
001020,2020-09-30,0.00984133445617213,G3,0.49680504850972784,0.0576691139719864,8.448996568724644
001040,2020-09-30,0.003472956085263689,G1,0.17012268410802311,0.023952035680618395,6.703554712843234
001060,2020-09-30,0.005273672416962897,G2,-0.04207872831305958,0.0206244579458863,-2.5037085041250005
001070,2020-09-30,0.002010830911938313,G1,0.15704702371153398,0.010588597148046901,13.928957652309421
