종목코드,날짜,Y7,그룹,기간수익률,표준편차,성과
000020,2018-12-31,0.039231225256768434,G2,0.03770927305387079,0.013494226906742823,1.4610354766200038
000040,2018-12-31,0.15772077696397407,G5,-0.009548390593907694,0.012757460867818909,-2.1589029112323486
000050,2018-12-31,0.02085726237179039,G2,-0.06665275569270022,0.013388848575591226,-6.322163106734643
000070,2018-12-31,0.03902170229498065,G2,0.056255132854815676,0.015079412817886054,2.537327182652205
000080,2018-12-31,0.01225120057984313,G1,0.1144716444293277,0.01447113995324161,6.666918841743136
000100,2018-12-31,0.041121765257055,G3,0.17002711013583252,0.018432514023599886,8.248108810747073
000120,2018-12-31,0.012685786994783342,G1,-0.00023221788279749814,0.017473999947488637,-1.043032319510579
000140,2018-12-31,0.00734902003862762,G1,0.14879399705095608,0.011960392599025711,10.936118288295294
000150,2018-12-31,0.000327352501618043,G1,-0.1694237080710736,0.0233272841366449,-8.03425875840464
000180,2018-12-31,0.014243181275599367,G1,0.05819971527944112,0.01640986181331634,2.450111215028959
000210,2018-12-31,0.0696945956479638,G3,-0.0507775499873638,0.01903797866079418,-3.612320405765928
000220,2018-12-31,0.034373720852102656,G2,0.1723520494826007,0.01856517270650094,8.314402624166807
000230,2018-12-31,0.011089401782056028,G1,-0.0545255238112472,0.011910622038096286,-6.088620089937596
000250,2018-12-31,0.05537407760177558,G3,0.23667568254960591,0.028727862073067333,7.612190325191765
000270,2018-12-31,0.028359534284975816,G2,0.05721141205226811,0.01805935231609384,2.171599653867953
000300,2018-12-31,0.0238254202149523,G2,0.11267235247236008,0.016877254870804242,5.6098355084145926
000320,2018-12-31,0.013927666901235895,G1,0.024283750064808186,0.011845795470311532,0.5309918837458583
000360,2018-12-31,0.008766526664873094,G1,,,
000390,2018-12-31,0.0018067838328074107,G1,-0.1433285957307063,0.00924395339412769,-17.45165922696529
000430,2018-12-31,0.028949032578709073,G2,0.19756490439813265,0.033553966502691886,5.351712310083135
000480,2018-12-31,0.06909465783334684,G3,-0.009994722784262,0.005390558002034667,-5.192125117150593
000490,2018-12-31,0.0023756172942418522,G1,0.12262164890165626,0.0286363282211006,3.6536779184910366
000500,2018-12-31,0.0024558687242646655,G1,0.05233358982804932,0.014710501666863784,2.334377289922236
000520,2018-12-31,0.05498622462659401,G3,0.5020843560695646,0.039499927184935134,12.255481509865477
