종목코드,날짜,Y3,그룹,기간수익률,표준편차,성과
000020,2020-06-30,0.021593483627885705,G3,0.4060989766123298,0.05980809707511459,6.647282555454354
000040,2020-06-30,0.0025758832479705306,G1,0.23737074267838476,0.05686335578708569,4.024262783315285
000050,2020-06-30,0.007586034002846936,G1,-0.11219588615310158,0.028160508201221453,-4.287335354191683
000070,2020-06-30,0.013703702440571574,G2,0.1846604047239146,0.04876646876935832,3.611554269120644
000080,2020-06-30,0.032837183125622955,G3,-0.1670342167053966,0.026489912810024604,-6.6278765888936695
000100,2020-06-30,0.019092964113174394,G2,0.26825151988188867,0.031330264569772455,8.289552201307023
000120,2020-06-30,0.009751261214889824,G2,0.13349278340151488,0.021080871947849026,5.927417398133981
000140,2020-06-30,0.03629807287350966,G4,-0.22917702043701188,0.023578661674183876,-10.081771390243244
000150,2020-06-30,0.03630670285274123,G4,0.2849407296360562,0.05101320010975418,5.418265719291849
000180,2020-06-30,0.003259616231777355,G1,0.1426744696258005,0.028735453807265113,4.66799008205978
000210,2020-06-30,0.02656684104598404,G3,-0.03343620250269345,0.030232042511619515,-1.3883897767264988
000220,2020-06-30,0.007498748760664686,G1,0.27359634726567056,0.05744053175227674,4.614488810075555
000230,2020-06-30,0.018383524824749857,G2,0.010658237139592137,0.01933173108151751,0.10969430935337046
000250,2020-06-30,0.019144734334803574,G2,0.4533488583625733,0.039013170963892466,11.401564936217458
000270,2020-06-30,0.004370238340936303,G1,0.40457365245234783,0.02703497813165436,14.649022250868494
000300,2020-06-30,0.16805928165101594,G5,0.31556250936420893,0.056844167090506575,5.401167240701545
000320,2020-06-30,0.008344340773032536,G1,-0.016670448361862697,0.007543824798064629,-3.341554885835874
000390,2020-06-30,0.014163574170406923,G2,0.05085212061029571,0.015221624924311786,2.77989140914329
000430,2020-06-30,0.014456322911491843,G2,0.31820746914721176,0.0325951977967096,9.500473500070987
000440,2020-06-30,0.0036406412476501474,G1,-0.1448376929297072,0.019617223999130698,-7.81840229721105
000480,2020-06-30,0.048724900545830875,G4,0.022587561043223993,0.010156144254495002,1.383389644845352
000490,2020-06-30,0.0541795770243189,G4,0.09949731926399571,0.033393896543284445,2.7238409538729864
000500,2020-06-30,0.02144399598559429,G3,0.341012048223568,0.03837018544385307,8.664914910564516
000520,2020-06-30,0.004934688947806184,G1,0.25070366380042797,0.036298402593936276,6.671533462766825
000590,2020-06-30,0.01300114271449833,G2,-0.09663744692709267,0.021909197989989353,-4.800499919036231
000640,2020-06-30,0.008633352404148526,G1,0.3019856373979675,0.030797189975074413,9.528401175089954
000660,2020-06-30,0.02559081783011985,G3,-0.0030699793456496205,0.0177416038703091,-0.6542607805078547
000670,2020-06-30,0.00816408668338603,G1,0.027396136320542885,0.020699367522493736,0.9110655216904395
000680,2020-06-30,0.013823926498133635,G2,0.03633625774251882,0.02891436481032292,0.9614114532647197
000720,2020-06-30,0.00787988730468402,G1,-0.07007640587964953,0.019342941175769787,-4.0642248464326896
000760,2020-06-30,0.0043169641021917945,G1,-0.014707677131195591,0.017737765465574307,-1.3104995342457557
000850,2020-06-30,0.013860383185804358,G2,0.015210747351765988,0.01297403756206271,0.5143418977973933
000860,2020-06-30,0.0131873230742292,G2,0.08459723661964541,0.014139658387323544,5.379166758217737
000880,2020-06-30,0.018473413386301218,G2,0.15329764016410413,0.029035362322124916,4.985644136556794
000890,2020-06-30,0.0004902325136362727,G1,0.2041481199537683,0.031160737845950397,6.277465722115099
000910,2020-06-30,0.007242885539515451,G1,0.47790139443431934,0.06858630866457792,6.843402820812938
000950,2020-06-30,0.03795609817687278,G4,0.4685387460564414,0.06924013868673748,6.643561069217671
000970,2020-06-30,0.00446302779735222,G1,-0.01924142548153432,0.025607370496605365,-1.0848080530258597
000990,2020-06-30,0.0684999838942017,G5,0.2977222408469409,0.033733177120020365,8.57270525002853
001020,2020-06-30,0.23613483526447962,G5,0.450110423557478,0.05072814487213727,8.704689840728129
001040,2020-06-30,0.0036249733245292434,G1,-0.047962875381774545,0.02044581771740632,-2.763427338182392
001060,2020-06-30,0.04018886998466465,G4,-0.0489673475387673,0.029205502492406943,-1.9689784075352876
001070,2020-06-30,0.017880357372859503,G2,0.39814114601719086,0.016405331491807614,23.74858989967673
001080,2020-06-30,0.000822045972216159,G1,0.11607617428545139,0.03140548274588003,3.424195670087542
001120,2020-06-30,0.011684381224089876,G2,0.008425991115890166,0.021676025041853935,-0.005151550337029503
001130,2020-06-30,0.0176820515486772,G2,-0.03211518528426981,0.018921653633590513,-2.148482491091644
001140,2020-06-30,0.21982110281360331,G5,0.15470875715654564,0.04658247569466743,3.1378989357424536
001210,2020-06-30,0.12338823484230485,G5,0.46139614909132864,0.04093658362854359,11.062439820346096
001230,2020-06-30,0.03031823573114375,G3,0.19893954184596235,0.024901744683415238,7.646126326352207
001250,2020-06-30,0.0201029158584981,G3,0.02851899509388691,0.022737201517409007,0.8787949928045442
001260,2020-06-30,0.018122444956612225,G2,0.02257626799976259,0.026958954511723938,0.5207402143008726
001340,2020-06-30,0.022998993161587513,G3,0.36410089432381976,0.055144646679769406,6.447828746435023
001380,2020-06-30,0.010230829781347322,G2,0.5737175782135282,0.05586838847874912,10.116273931518677
001390,2020-06-30,0.06639627562425614,G5,0.5109894153765182,0.05095140099347161,9.86139241177877
001430,2020-06-30,0.00030611063101023593,G1,-0.014616617618176314,0.027884268908403606,-0.830370483954062
001440,2020-06-30,0.06661738529434237,G5,0.26606080377539276,0.05101444739708438,5.048043459549676
001460,2020-06-30,0.01944607645347446,G3,0.09095750460597768,0.01570167323516843,5.249112443085025
001470,2020-06-30,0.014093242520764328,G2,1.1039737689419258,0.04950929722972529,22.125866735879015
001520,2020-06-30,0.007327337670280225,G1,-0.0782744072856777,0.017586691830186685,-4.936236125242672
001540,2020-06-30,0.03290740850352607,G3,0.19448760942134896,0.04023126496656026,4.622026012006043
001560,2020-06-30,0.008005559719837463,G1,0.10380187701505249,0.013891854217810744,6.8575597808184785
001570,2020-06-30,0.03220322756590039,G3,0.3753674143640423,0.049896514151838774,7.351811330902843
001620,2020-06-30,0.07717965328218962,G5,0.19756210029691162,0.016614804498231626,11.376868386686715
001630,2020-06-30,0.036136219486001306,G4,-0.0928909687856447,0.029437117455219187,-3.44560316375887
001680,2020-06-30,0.03175494034261415,G3,0.018603147110132695,0.020232599609823477,0.4974887584512688
001740,2020-06-30,0.046680357549799156,G4,0.011838436734116779,0.017643631115518272,0.1870805653612664
001780,2020-06-30,0.0027481888684938905,G1,1.0165261936380634,0.08866679013354588,11.368275944915533
001790,2020-06-30,0.009485972790765244,G2,-0.07596019487990502,0.016563751113111015,-5.10137169732168
001800,2020-06-30,0.014992292115036271,G2,-0.0819865963635147,0.01635008726267626,-5.536621986120045
001810,2020-06-30,0.01999569131155112,G3,0.14568842480379962,0.018161964611101644,7.551538145271197
001820,2020-06-30,0.037008245740987884,G4,0.049103842225741795,0.0260908134493017,1.5548072525438077
001940,2020-06-30,0.022734184566858204,G3,0.040303273406346485,0.013196175535354834,2.4071835867324527
002020,2020-06-30,0.05149102012956057,G4,0.1901096991449624,0.02800253539842312,6.4841286801904054
002030,2020-06-30,0.017868429397709343,G2,0.08674111675914979,0.013397804929658134,5.8370353143472204
002070,2020-06-30,0.29562813564336327,G5,-0.18125296645501315,0.04511645017172674,-4.206683415530547
002140,2020-06-30,0.025662534624721938,G3,0.005177418800940109,0.041100497256777065,-0.08175661301776124
002150,2020-06-30,0.011186971146282301,G2,-0.02620075217316528,0.01648946007657658,-2.106703813335373
