종목코드,날짜,Y1,그룹,기간수익률,표준편차,성과
000040,2015-12-31,0.20576177107917978,G5,-0.09254072509705813,0.02257703089039674,-4.098888181812287
000050,2015-12-31,0.04667463505006989,G3,0.03566284665836883,0.022651991853693477,1.5743801643895565
000070,2015-12-31,0.0358436837544715,G2,0.03394426465267564,0.03841623867053513,0.883591570319729
000100,2015-12-31,0.11167139219858713,G4,0.055380195235881335,0.02965884634047269,1.8672403707189749
000120,2015-12-31,0.009688739657731284,G1,0.009739748358353895,0.02264487639718741,0.43010825881847664
000140,2015-12-31,0.02320506709544393,G2,0.13528462846803846,0.024367474107431956,5.551852763712483
000150,2015-12-31,0.08970340410977844,G4,0.021520006306286255,0.0276775928585364,0.7775244912474025
000180,2015-12-31,0.012530728259910971,G1,0.407952189768065,0.04899416092038181,8.326547125299475
000210,2015-12-31,0.02280602728741844,G2,0.32898276930220005,0.02901102031220615,11.339924130961476
000220,2015-12-31,0.11722052866624491,G4,0.010959579118275498,0.04052903227204698,0.27041304723760595
000230,2015-12-31,0.044776114491337254,G3,0.11223601940799677,0.026495411148411023,4.236055020219143
000250,2015-12-31,0.13534884803847896,G4,-0.06466873641640747,0.02506038707893601,-2.580516263085315
000270,2015-12-31,0.05312041871474394,G3,-0.07198268993349244,0.021233560410892343,-3.390043334257166
000300,2015-12-31,0.0003487955737299217,G1,0.015312645589172558,0.019322147815460707,0.7924918976616084
000320,2015-12-31,0.12906550510188886,G4,-0.08864376335878665,0.020277612073304332,-4.371508984309203
000360,2015-12-31,0.052488813209667834,G3,0.0,,
000390,2015-12-31,0.04881881718476398,G3,-0.008668351611186398,0.019443959484152853,-0.44581205891995646
000420,2015-12-31,0.8302262532406854,G5,0.0,,
000430,2015-12-31,0.02592691082398372,G2,-0.052791572023425215,0.01085787954079107,-4.862051731656897
000440,2015-12-31,0.013068799770742115,G1,0.042444081030023506,0.012153309908129956,3.492388604492883
000480,2015-12-31,0.023476396094465384,G2,0.08069741776985684,0.015267359232242827,5.28561727947251
000490,2015-12-31,0.006065933724762555,G1,-0.08786431506912329,0.01653118738714436,-5.315063764714918
000500,2015-12-31,0.0027348695542904677,G1,-0.004002118983078673,0.01386203651870775,-0.2887107516761729
000520,2015-12-31,0.006675664055762487,G1,0.2439253585648795,0.023758330552290225,10.266940180330385
000590,2015-12-31,0.21302226708697258,G5,-0.056689172659496134,0.01541790050776543,-3.6768412554578283
000640,2015-12-31,0.09452479980366423,G4,0.2402334027714711,0.0361563541208035,6.644292783747423
000660,2015-12-31,0.23000295031417708,G5,-0.0730337020735754,0.022746039375413443,-3.210831603172142
000670,2015-12-31,0.03438888925279323,G2,0.007971870694987393,0.020664645432525542,0.3857734080663152
000680,2015-12-31,0.09351264670380428,G4,-0.020963652123507703,0.016755285938937305,-1.251166479635579
