종목코드,날짜,Y1,그룹,기간수익률,표준편차,성과
000020,2020-06-30,0.09622408898795332,G3,0.2338233340072882,0.05845619017694774,3.8517232865414854
000040,2020-06-30,0.00490952367237149,G1,0.4794530112256799,0.05774976518799698,8.152184595605764
000050,2020-06-30,0.06484492505780375,G3,-0.0914017701831787,0.025691465363041767,-3.894991345545111
000070,2020-06-30,0.048537674636920866,G2,0.1542121712091502,0.04314842791097987,3.373145052913331
000080,2020-06-30,0.05992519001848646,G3,-0.24101219696785392,0.025634557134014413,-9.739917125262028
000100,2020-06-30,0.08255875519419872,G3,0.19491189435530704,0.02879692322094414,6.467553073850915
000120,2020-06-30,0.013667350063992964,G1,0.030349551273717492,0.020872234138514304,1.0388579425460567
000140,2020-06-30,0.06368353899098221,G3,-0.3759510147046801,0.021811856095877828,-17.633404423459815
000150,2020-06-30,0.056344498527663045,G2,0.28339163084183117,0.045777907481312295,6.001265258656484
000180,2020-06-30,0.04085887659140436,G2,0.1901093922021187,0.03489301323697138,5.199984475677988
000210,2020-06-30,0.07397815617635319,G3,-0.016399243110598323,0.03052506464789751,-0.8211451297471938
000220,2020-06-30,0.027584043401581507,G1,0.11348251036094079,0.0527306510757687,1.9877669469714931
000230,2020-06-30,0.040087185627736076,G2,0.0036032426434236264,0.018169810601025193,-0.2786502582768617
000250,2020-06-30,0.09814879206162676,G3,0.43690281974303247,0.04112337563153478,10.413458236497624
000270,2020-06-30,0.011110103483723627,G1,0.49055041066028615,0.029345776234925604,16.420903019990156
000300,2020-06-30,0.18731841631125662,G4,0.2700904828023876,0.05113331756702643,5.112600358845627
000320,2020-06-30,0.021664568749105165,G1,-0.013162750187989694,0.007015752702299476,-3.1114288337267073
000390,2020-06-30,0.02756685052591714,G1,0.0428801232661328,0.013516346420737577,2.531294858897588
000430,2020-06-30,0.0493684652434921,G2,0.312154882354699,0.03169418936763393,9.575528617380582
000440,2020-06-30,0.012739049185291278,G1,-0.13128273706374177,0.020063825695940785,-6.975190287478251
000480,2020-06-30,0.21966347382812818,G4,0.03499029576077419,0.009122373665453388,2.885655824450917
000490,2020-06-30,0.07201016727399752,G3,0.12035757750628703,0.03207302686602949,3.4824063507502996
000500,2020-06-30,0.02330179547936143,G1,0.2986124484354737,0.03640276628076324,7.964949178284084
000520,2020-06-30,0.010383180382180082,G1,0.15233264802091764,0.03398423977284286,4.227441423464824
000590,2020-06-30,0.11127372493169124,G3,-0.05984087741103169,0.021360673707933042,-3.20716206838692
000640,2020-06-30,0.032082820611553126,G2,0.14781794107174545,0.029793207285007405,4.670583958294704
000660,2020-06-30,0.14689537042437756,G4,-0.05074933368132014,0.01729881995800127,-3.4346619530009876
000670,2020-06-30,0.04260088370418276,G2,0.05930409244885528,0.019101633461576874,2.6509684363105817
000680,2020-06-30,0.07982067240920959,G3,0.014669885656865353,0.026220004360557072,0.2289709991679362
000720,2020-06-30,0.015278324879240341,G1,-0.06174276323012975,0.018202024640624637,-3.868197614304212
000760,2020-06-30,0.0697788592677225,G3,0.04461484172991218,0.020624256195663923,1.7430241521742302
000850,2020-06-30,0.09786176132342769,G3,0.009130788092345389,0.011873949323814118,0.03912119038379225
000860,2020-06-30,0.09062647255954881,G3,0.13034668191768337,0.0133349547016521,9.124921649892602
000880,2020-06-30,0.03187329995677987,G2,0.113756246150371,0.02789335632188246,3.7675631385989394
000890,2020-06-30,0.0020307598453682386,G1,0.11649782333785773,0.02820602792862952,3.8229969335088905
000910,2020-06-30,0.023960193339596373,G1,0.312214989073057,0.062142354661285155,4.884731608052949
000950,2020-06-30,0.18550493790764483,G4,0.5207436273000348,0.0709650522563388,7.215909041961618
000970,2020-06-30,0.013367227395925151,G1,-0.06438587197257946,0.023165199926758594,-3.1535293139618625
000990,2020-06-30,0.20836904282930283,G4,0.1431508672014154,0.031978171791000085,4.205512529613206
001020,2020-06-30,0.031399881823010393,G2,0.4110623590354695,0.047112747976775206,8.54112976329877
001040,2020-06-30,0.00708113932388155,G1,-0.11322070483481075,0.018497228351658367,-6.589472086185493
001060,2020-06-30,0.06230959420059195,G3,-0.132273927192194,0.027269827372188537,-5.168356598992427
001070,2020-06-30,0.05946472816146824,G3,0.3983469135104448,0.0147879769831506,26.35118034699442
001080,2020-06-30,0.004100036201392932,G1,0.08705883619971866,0.028376141381689323,2.7626226584162423
001120,2020-06-30,0.009159771132415485,G1,0.008951928489830483,0.01933448402274763,0.014774815260310818
001130,2020-06-30,0.05598212850260795,G2,-0.1624554686994442,0.017455793829641703,-9.803148194217506
001140,2020-06-30,0.24285822495395543,G4,0.164701904334759,0.04230142455467532,3.6886615738635307
001210,2020-06-30,0.18057130479093322,G4,0.3733295047375788,0.03935415685416506,9.26619368390162
