종목코드,날짜,기간수익률,표준편차,Y3,그룹,성과
000020,2022-06-30,-0.0075163628716478775,0.01869702394555312,0.017717042319576354,G3,-2.3533885927398144
000040,2022-06-30,-0.07266339789479195,0.03404387054365517,0.024063592361610556,G4,-3.206110120611246
000050,2022-06-30,-0.11608664467772173,0.016245133672411986,-0.0008984242193387999,G2,-9.39183682660758
000070,2022-06-30,0.026360759916401244,0.015835479090512035,0.01576294958235508,G3,-0.6393390453001685
000080,2022-06-30,-0.13822898543267972,0.016456169834319828,0.03559311192845478,G4,-10.616928920380278
000100,2022-06-30,-0.01289585968414119,0.01242104175009959,0.01701621749077105,G3,-3.975581169248163
000120,2022-06-30,-0.19682605758504906,0.022763312102440755,0.01654316405179112,G3,-10.249433673583587
000150,2022-06-30,0.3787452108859576,0.03725334965164741,-0.013224031936106455,G2,9.187367420283032
000180,2022-06-30,0.11459952174794713,0.021241797603031617,-0.004194258788111879,G2,3.677396951414257
000210,2022-06-30,-0.1225080590075655,0.019629333210295873,-0.00623862779675465,G2,-8.099768713700948
000220,2022-06-30,0.039386185585852405,0.017853826837041103,-0.007083304890782397,G2,0.16249656795334005
000230,2022-06-30,0.1656861142426015,0.07311087514301469,0.16083686660243526,G5,1.767194196347216
000240,2022-06-30,0.07373687171997739,0.02007513224656983,0.025893490444635802,G4,1.8556227307714253
000250,2022-06-30,0.4644491789837518,0.04012615630776626,0.0060837896112000975,G2,10.665466577493271
000270,2022-06-30,-0.1231113741902036,0.017782802914902942,0.0495842363964803,G5,-8.97475920719187
000300,2022-06-30,-0.08075231874595654,0.022114050373150604,0.033215240751126196,G4,-5.301485560885681
000320,2022-06-30,0.001499996119447223,0.024904771417424997,0.01578426486583363,G3,-1.4047510532891294
000390,2022-06-30,-0.08229481047378001,0.020224664854971167,0.02455053419604916,G4,-5.873017492528894
000430,2022-06-30,0.1745321638629109,0.02650144475727886,-0.004570632311199962,G2,5.209042945667897
000440,2022-06-30,0.05789714861379393,0.04567428200029844,-0.010332654470053892,G2,0.46880098987990726
000480,2022-06-30,0.008383884228868876,0.008019835172509725,0.019226376475503175,G3,-3.5039517853753046
000490,2022-06-30,0.12348117559375921,0.030845727937272395,0.08113856275825573,G5,2.8203638367904262
000500,2022-06-30,-0.09480927971832373,0.029441825859178587,0.021614441998275048,G3,-4.459447601731952
000520,2022-06-30,0.11659623314215123,0.026969720176975166,-0.003884118038616229,G2,2.9704139537400365
000590,2022-06-30,0.16879570947180822,0.02546750072325099,0.026255624789367292,G4,5.195276556957664
000640,2022-06-30,0.0039037045423949146,0.014313712042558118,0.00909810652401574,G2,-2.2762296293744786
000660,2022-06-30,0.0032554048146746922,0.02081659986678069,0.04309188294336023,G5,-1.5963027294555137
000670,2022-06-30,0.2399828134187058,0.030410356552439063,0.029559782875796064,G4,6.691727309010597
000680,2022-06-30,0.012519835071684804,0.02040521011946738,0.01020883310426758,G3,-1.1744630311574917
000720,2022-06-30,-0.0318483196929345,0.026728018669214655,0.02282643329876382,G3,-2.556617478408186
000760,2022-06-30,0.03598886348610899,0.017470126467727817,0.0014261925458434956,G2,-0.028399136938562095
000850,2022-06-30,0.0249700941819343,0.015374120871217783,0.014072132154321217,G3,-0.7489797897727596
000860,2022-06-30,0.004939823010886569,0.015276546005312483,0.00808312287457053,G2,-2.0649417072513288
000880,2022-06-30,0.123095765165395,0.021275782252878673,0.05762952618990678,G5,4.070861608563245
000890,2022-06-30,-0.108013955327407,0.013993251721816136,0.001821721578387083,G2,-10.326331448903067
000910,2022-06-30,-0.04228426530638582,0.029719419513169587,0.1021728153437425,G5,-2.6504308158334227
000950,2022-06-30,-0.07798000749712442,0.029494238948444145,0.017586919206103436,G3,-3.880927651573209
000970,2022-06-30,-0.1226252369730906,0.01450945416499442,0.025269576721332645,G4,-10.965969854121786
000990,2022-06-30,-0.04073041778582072,0.02841727387953988,0.11441658439655156,G5,-2.7172000422396234
001020,2022-06-30,-0.028724364772558603,0.039667735879018666,-0.011467936964778026,G2,-1.6438892547696322
001040,2022-06-30,0.07607350039237479,0.015528069152635514,0.017128800777035564,G3,2.5494799130035823
001060,2022-06-30,-0.09255377835646211,0.020976489619861625,0.004432772045772024,G2,-6.151590694864479
001070,2022-06-30,0.06348935644021059,0.008588786825680634,-0.019843971441480018,G1,3.144140958239534
001120,2022-06-30,0.1350101623331728,0.028480515227379183,0.08257389785675036,G5,3.4593883413477573
001130,2022-06-30,0.09250437410461035,0.015885720645297863,0.012079132874717352,G3,3.526398037295964
001140,2022-06-30,-0.38801290079528117,0.029689679181377278,-0.001439987223461248,G2,-14.297827140602639
001210,2022-06-30,-0.3257747119217269,0.023153898437042485,-0.20683661957438385,G1,-15.645732959688987
001230,2022-06-30,0.12273313137786522,0.029965708914430202,0.04704886684672319,G5,2.878227630928225
001250,2022-06-30,-0.2657201864798431,0.03044437936184128,0.05241268375415455,G5,-9.926468951396146
001260,2022-06-30,-0.1081877685660387,0.03349151241373142,0.02741413809584174,G4,-4.31968454511249
001340,2022-06-30,0.043305448529256926,0.025890707135427682,0.024598577616070844,G4,0.2634322999978684
001380,2022-06-30,0.2644255101404737,0.036771577397241524,-0.00696135788508862,G2,6.198823283484517
001390,2022-06-30,-0.0863178443810662,0.027956092338853704,0.17889117946850752,G5,-4.392704205315324
001430,2022-06-30,0.14242439044915417,0.03267811826324311,0.029918329067043187,G4,3.2419060851590276
001440,2022-06-30,-0.08866704764320062,0.027429473832590246,-0.009267212561116433,G2,-4.562684957321404
001460,2022-06-30,-0.07325101299169687,0.013118647381448172,0.04073210696723222,G4,-8.36488776631658
001470,2022-06-30,-0.5440833403336666,0.027410817146710675,-0.024595052334797685,G1,-21.180263879996563
001520,2022-06-30,-0.009557959458372567,0.01666166583984333,-0.0006769679817734612,G2,-2.763406726611287
001530,2022-06-30,0.06885685422386453,0.02795792911154119,0.024002989658978263,G4,1.1578773983836042
001540,2022-06-30,0.15719404082935723,0.02691020883308896,0.008120656882228227,G2,4.485622596913208
001560,2022-06-30,-0.04356734683044833,0.020310823211269112,0.010723965045624631,G3,-3.941363971206871
001570,2022-06-30,2.068611711216702,0.07557033657379197,0.01718785842593339,G3,26.890534081880087
001620,2022-06-30,0.03681993475278708,0.014630613258177506,-0.012628932689028267,G2,0.02289273503965298
001630,2022-06-30,-0.017126252903431297,0.012601269868274393,-0.012791995091738386,G2,-4.254432566229356
001680,2022-06-30,0.05392036674014435,0.01581636138599205,0.022237868016770267,G3,1.102362693583001
001740,2022-06-30,-0.013251204792650989,0.01705698170455752,0.010724592977372775,G3,-2.9158854511382737
001790,2022-06-30,-0.14275723876158128,0.021891700289216203,0.016290392770428055,G3,-8.187680097643012
001800,2022-06-30,0.054418866475621,0.014561057039010948,0.013735331330186461,G3,1.231632183540925
001810,2022-06-30,0.11850612678324442,0.029303322237011615,0.011319599169055367,G3,2.799038488531771
001820,2022-06-30,0.02934902394502889,0.026584619538159056,0.04329616087184087,G5,-0.2684249832775773
001940,2022-06-30,0.2776504236078952,0.019110185381370985,0.009596610027787408,G3,12.619732294328678
002020,2022-06-30,0.028537229300698352,0.02462456337760244,0.04432221415702,G5,-0.3227578323898577
002030,2022-06-30,0.11199905732712706,0.018535621166206596,0.0298650205065292,G4,4.073996584738216
002070,2022-06-30,-0.15724061530208516,0.023242482711115432,-0.06024552740415138,G1,-8.334979430120788
002140,2022-06-30,-0.647769409232669,0.041391065662410735,-0.031923919241067564,G1,-16.531451855178354
002150,2022-06-30,0.03217730437233829,0.03795059512380834,0.015963385031107183,G3,-0.11350798620175692
002170,2022-06-30,-0.018008807240072602,0.010013759271486088,-0.0024968536018470412,G2,-5.441893075584736
002200,2022-06-30,0.31958419890128753,0.01920724701247334,0.02571382200375695,G4,14.739186657902648
002220,2022-06-30,-0.14741396647002758,0.023929781322586267,-0.002473946787533171,G2,-7.684941370377397
002230,2022-06-30,-0.0945428776963575,0.01764785863786269,-0.01153171459791633,G2,-7.424576566770716
002240,2022-06-30,0.10223817667638804,0.021464467704855397,0.018233162465943906,G3,3.0633499782300344
002310,2022-06-30,0.15441695311989867,0.017592164112995613,0.03638559288776385,G4,6.7036637654363656
