종목코드,날짜,기간수익률,표준편차,Y4,그룹,성과
000050,2016-12-31,0.03382394117996793,0.015463782003000429,0.02263978820586721,G3,1.1029531082732704
000070,2016-12-31,0.04390059318049033,0.017786373982231193,0.02055186318109322,G3,1.5254642938182714
000100,2016-12-31,0.22543014498299527,0.016221457242605035,0.0788139738659942,G5,12.863334477796121
000120,2016-12-31,0.027910824173470593,0.018095227767600554,0.012354237653710258,G2,0.61578166146785
000140,2016-12-31,-0.0633232696967855,0.01392067221819773,0.011666592914267802,G2,-5.753413570515998
000150,2016-12-31,0.14595311118908671,0.018638746093107946,0.001758827368225845,G2,6.930991805438947
000180,2016-12-31,-0.019130165593952857,0.008853937681909067,0.03317038370789694,G3,-4.0544988724509405
000210,2016-12-31,0.03608815740035276,0.015531191212077366,0.0236609860556289,G3,1.2439511163336112
000220,2016-12-31,0.2759626670105535,0.020101365926856574,-0.0038695114304759417,G2,12.894375098667123
000230,2016-12-31,-0.3935111882714602,0.016749006427518167,1.304296481821682,G5,-24.495739780210524
000250,2016-12-31,0.28493828110595987,0.023446219443022265,0.07612188974433566,G5,11.437671945515744
000270,2016-12-31,-0.017324406770449892,0.012709832187155806,0.05413008560155915,G4,-2.682373852189895
000300,2016-12-31,0.1525511272458925,0.012675307900941376,0.010056776738924514,G2,10.712403481868064
000320,2016-12-31,-0.050845505917411216,0.011913399137867799,0.021503165972585628,G3,-5.675426457978199
000430,2016-12-31,0.05228398205160701,0.009437783707092915,0.03581373322789708,G3,3.763157580186639
000440,2016-12-31,0.08644708346119347,0.012878741536091181,0.017569158829367496,G3,5.4103864505571355
000480,2016-12-31,0.04763174952762828,0.005758676057823148,0.019279212609809828,G3,5.359501813199191
000490,2016-12-31,0.0873914161566178,0.009559385921617208,-0.026936869097002963,G1,7.387849175836156
000500,2016-12-31,0.1503626495327044,0.011393181345176489,0.007681835158107556,G2,11.72583238439944
000590,2016-12-31,0.022975938839629603,0.01077238697385515,0.05830958373810231,G4,0.5762719163912136
000640,2016-12-31,-0.11588314856216528,0.02152440167463761,0.12529487553265978,G5,-6.162831623448458
000660,2016-12-31,0.4365093578607524,0.020364427837827444,0.09189472966032496,G5,20.61149208066499
000670,2016-12-31,0.10707968245651991,0.015178984048948043,0.030805813507649316,G3,5.949776836920813
000680,2016-12-31,0.004652690373049001,0.008770162172758597,-0.06908863046436534,G1,-1.3814367559452463
000700,2016-12-31,0.45158196566341297,0.022281204157901042,0.015305573055356948,G3,19.51482728796447
000720,2016-12-31,0.09194544279596274,0.017642532664983605,0.036818632785471546,G3,4.261141496485604
000760,2016-12-31,-0.002286184558984765,0.013521972941840524,-0.0004237544712303741,G2,-1.4091360332577005
000850,2016-12-31,0.11088572463252878,0.010970216712925876,0.020652126271325566,G3,8.579375625965026
000860,2016-12-31,0.09330228913357588,0.010898177421413746,0.06182576144820664,G4,7.022658139983674
000880,2016-12-31,0.3152090485019402,0.014683808630104399,0.008321058712087924,G2,20.32449082290444
000890,2016-12-31,-0.12555938525755878,0.02223658220561074,-0.033118693340709035,G1,-6.400601436660756
000950,2016-12-31,-0.0034522063210506585,0.023029836927250094,-0.03621177254503626,G1,-0.8780053953062636
000970,2016-12-31,0.06415108689928149,0.014265695374387035,0.04599024411401655,G4,3.32146249458373
000990,2016-12-31,0.38188924924529266,0.023990647283505296,0.08952679467235425,G5,15.21931151654388
001020,2016-12-31,-0.12157072474702953,0.019258058218690668,-0.06845120394046929,G1,-7.183426175691215
001040,2016-12-31,0.03314350822798991,0.01818905471833292,0.021097077935985323,G3,0.9002883177533488
001060,2016-12-31,-0.08785926364188965,0.020155555048430897,-0.016792990090638883,G2,-5.190994648601017
001070,2016-12-31,-0.19550472964651328,0.0223537280927408,-0.011134241699760534,G2,-9.496082421685427
001080,2016-12-31,0.016278016185783995,0.009925926122284916,0.014866351081585148,G3,-0.049375601054900464
001120,2016-12-31,0.07395721151903058,0.01536167692524249,0.016369772655353002,G3,3.7228420466881724
001140,2016-12-31,-0.28644461327263765,0.03433053356896884,-0.0514983348148845,G1,-8.832158912345252
001210,2016-12-31,0.14119661334377134,0.016601072640295242,-0.0378197840014189,G1,7.495208369105726
001230,2016-12-31,0.32225337568545503,0.025933683682847323,0.011190435190628815,G2,11.779478174687782
001250,2016-12-31,0.04352597106043521,0.021333630864130974,0.012117636007094451,G2,1.2542570215427247
001260,2016-12-31,0.08785004692734252,0.03621230760387531,-0.012218576889132988,G2,1.962921914582357
001360,2016-12-31,-0.05821548991148399,0.01960957598093354,-0.1563267372431354,G1,-3.8238259072245704
001380,2016-12-31,0.6245054021331019,0.07558556778352077,-0.006296881149818964,G2,8.040387936485184
001390,2016-12-31,-0.030141684627902718,0.008477875932944377,0.02243487927437909,G3,-5.533201919093105
001430,2016-12-31,0.1979189572037867,0.017854143222065234,0.029587854626766764,G3,10.146151523295229
001460,2016-12-31,-0.0725388927589816,0.008780717367703786,0.023932910064897738,G3,-10.170809943337728
001470,2016-12-31,0.706805384576202,0.07014250254753036,0.6141920058889275,G5,9.837648283998945
001520,2016-12-31,-0.2528695144662957,0.01745779481102921,0.024342579364792387,G3,-15.445113895487339
001530,2016-12-31,0.005086931485785308,0.00567018569063185,0.0011029714429376435,G2,-2.060105948137188
001540,2016-12-31,-0.06273936166568082,0.019478938032677577,0.00679110396617089,G2,-4.081715147222021
001560,2016-12-31,-0.0027984986785913094,0.005783672460720957,0.04773129026022639,G4,-3.3830777184520238
001570,2016-12-31,-0.12846176280696098,0.03906361474641375,-0.11473491649805898,G1,-3.7177787694210305
001620,2016-12-31,-0.07424518146148565,0.03293161460548643,0.02474486321295825,G3,-2.7637058585163063
001630,2016-12-31,0.13068242761071888,0.02087929351601346,0.06073098059474641,G4,5.455850925667263
001780,2016-12-31,-0.1661940642857384,0.018286060780494523,0.05065005190450134,G4,-10.005554571654923
001800,2016-12-31,0.21603889600992748,0.01746182215150144,0.08561747960849056,G5,11.411797665038925
001810,2016-12-31,0.05594279455525591,0.013367833151675675,0.009087106465387759,G2,2.930518308888899
001820,2016-12-31,0.6595352097201812,0.026888079381863144,0.046629726059173225,G4,23.90528106665921
001940,2016-12-31,0.20493537884037172,0.010623591052097366,0.05211965777607952,G4,17.71220890972873
002000,2016-12-31,0.18340689218291836,0.030902998289741718,0.03727756065757387,G3,5.392317465976625
002020,2016-12-31,0.36434057583824747,0.02162919279001879,0.008523556749476708,G2,16.069599289185827
002030,2016-12-31,0.10870770876070718,0.010928637134133012,0.03959268003797474,G4,8.412722728203434
002070,2016-12-31,0.014750989811395703,0.010769435630196935,-0.013923265987471425,G2,-0.1873008959770124
002100,2016-12-31,0.04235285162438289,0.014044182172594266,0.019836411386521553,G3,1.8217320564390316
002140,2016-12-31,-0.5539822951754436,0.05517225633628705,0.04082709734851237,G4,-10.344880703277614
002170,2016-12-31,-0.015574068749457397,0.009384378199897705,0.07902727823154053,G5,-3.446385345371982
002200,2016-12-31,0.015839619378357265,0.011115967513712419,-0.0006924575519843878,G2,-0.0835280756799364
002220,2016-12-31,0.15205932794944033,0.01621069120090299,0.027875137501421614,G3,8.345801639093946
002240,2016-12-31,-0.03487218817215481,0.010875951092956004,0.01642405639203046,G3,-4.748118347065654
002300,2016-12-31,-0.026031798571273093,0.00931917648442248,0.023011586773608417,G3,-4.592671186870843
002310,2016-12-31,0.1263824764281262,0.01597351247349827,0.028757282916113038,G3,6.8622578694504135
002320,2016-12-31,0.2765241744444531,0.022892615232145908,0.014803022979921029,G3,11.346718452927309
002350,2016-12-31,0.04165671739129877,0.01578587076080988,0.06721449058039293,G4,1.576637932383752
002360,2016-12-31,0.07164000323868255,0.017870420424504995,0.14482338154474264,G5,3.0705426722552405
002380,2016-12-31,0.2085955254744344,0.015439700723645351,0.016694577914202795,G3,12.424295920876189
002390,2016-12-31,0.004659429432217864,0.019104709606294925,-0.011881899858279674,G2,-0.6338063007192072
002410,2016-12-31,-0.06376173392598587,0.017735405570875974,-0.008873633327234304,G2,-4.540626283298846
002420,2016-12-31,0.4683372690463886,0.05588458702776734,-0.02601578807869465,G1,8.080388141150964
002620,2016-12-31,-0.09340184437427874,0.03295618974484284,0.016037592740459027,G3,-3.3429216174972742
002630,2016-12-31,-0.2217696588630371,0.0306785367499029,-0.014323252343934278,G2,-7.775396054959838
002700,2016-12-31,0.1043480759622457,0.01809315510732791,0.04657339994403795,G4,4.840502426946895
002710,2016-12-31,0.0147517435935223,0.01630731068436469,0.059907955405602085,G4,-0.12364829490305411
002720,2016-12-31,-0.056057612439445785,0.014388760210477946,0.006171536883744006,G2,-5.06129271238478
002780,2016-12-31,-0.0809574889195259,0.043858272392165276,-0.2490100894402296,G1,-2.228213706180586
002790,2016-12-31,0.022315795974585592,0.027116115556153775,0.11448691940995256,G5,0.2045898207285166
002810,2016-12-31,0.11546533852982684,0.01327376779131767,0.07314273853103778,G5,7.4355092937730936
002820,2016-12-31,0.018649520060991586,0.012312922613834142,0.013901846389760537,G2,0.15279924725421318
002840,2016-12-31,0.08242643067822451,0.012108076665058972,0.08000927724321948,G5,5.422687495331148
002870,2016-12-31,0.12476960895901387,0.035444468813505194,0.007895141055655301,G2,3.0470620048836605
002880,2016-12-31,-0.13795331222131682,0.012930630294671848,0.006957963493140468,G2,-11.96549769419741
002900,2016-12-31,-0.4513986638889834,0.05172616884651966,0.010357617417132614,G2,-9.050869010465712
002920,2016-12-31,-0.0435585077750517,0.010936130987957452,0.028626555374697906,G3,-5.516267370570082
002990,2016-12-31,0.2343333042984466,0.01799726533434663,0.02827276358527991,G3,12.08879157485882
003000,2016-12-31,-0.1979560975296975,0.015343362495163448,0.06652006436264948,G4,-13.994599446599887
003010,2016-12-31,0.23314521149615375,0.0374175346721883,0.001283957335528786,G2,5.782772666283761
003030,2016-12-31,0.0917447900959123,0.026832868462269295,0.030103798614301704,G3,2.794210221961229
003060,2016-12-31,0.09162466491769282,0.03441888190206285,-0.037041920855758054,G1,2.1748687356142162
003070,2016-12-31,0.19333804259241272,0.023571427588255495,0.0029453949181176536,G2,7.490845735889609
003090,2016-12-31,0.44067529661732807,0.027867856431970095,0.02356313734382223,G3,15.21133076374407
003100,2016-12-31,0.046731013175348196,0.0074653052114659205,0.04006139944452643,G4,4.013620015860838
003160,2016-12-31,-0.043131099780469674,0.03029205504444598,0.005909378802306999,G2,-1.9773902578310047
003200,2016-12-31,-0.022323539358263186,0.013238521938205322,0.022866749008030488,G3,-2.9528714984069433
003220,2016-12-31,0.05187582935435716,0.020637373893085762,0.09187203454112591,G5,1.7011716113754725
003240,2016-12-31,0.14778879919121934,0.01790845943397491,0.011648934624761246,G2,7.316133747861976
003280,2016-12-31,0.3170344131465847,0.05086036674913845,-0.017916197108263063,G2,5.903738364166883
003300,2016-12-31,0.44553387534316113,0.02263440526637292,0.03880851609483976,G3,18.943098152707545
003410,2016-12-31,0.017126223000301127,0.02127726252263146,0.05444578051737427,G4,0.01683056012595023
003480,2016-12-31,0.1128382834284535,0.022814120706592257,-0.21670857903332674,G1,4.2109958963527
003490,2016-12-31,0.4305025416032124,0.018695811010539652,-0.023243947134020917,G2,22.129792958212605
003550,2016-12-31,0.2698293762740078,0.016438776409574182,0.05599226494016606,G4,15.394166525224039
003560,2016-12-31,0.06963244928358048,0.015781571410686892,0.016455735504993078,G3,3.349750994611582
003570,2016-12-31,0.06515993191773732,0.011968182641221363,-0.027439852001188782,G1,4.043372215675056
003610,2016-12-31,-0.004219360080307896,0.008849506270524075,0.020148432785090854,G3,-2.371598391235825
003620,2016-12-31,-0.13573659189349788,0.01073605664513398,0.026856743409556492,G3,-14.20490890542363
003720,2016-12-31,-0.011179002108606633,0.015602032129889655,-0.06858882636720627,G1,-1.7912485136577296
003780,2016-12-31,-0.17714672232633305,0.014272043971140458,0.02880272302414303,G3,-13.58704033371444
003800,2016-12-31,0.12883059911472333,0.01138794453489482,0.07481255922532207,G5,9.840448732187296
003960,2016-12-31,0.5146416725611165,0.025009208199775344,0.014917228785379495,G3,19.907609782363703
004020,2016-12-31,0.1043948314479669,0.016803162658970347,0.025748603553279827,G3,5.214894271531028
004060,2016-12-31,0.02499932572755814,0.023731252615093498,-0.01253280299378784,G2,0.3468510957666261
